Something	101-030716-JAP_(Rat230_2).CEL	102-030716-JAP_(Rat230_2).CEL	104-030716-JAP_(Rat230_2).CEL	105-030716-JAP_(Rat230_2).CEL	106-030716-JAP_(Rat230_2).CEL	107-030716-JAP_(Rat230_2).CEL	109-030716-JAP_(Rat230_2).CEL	110-030716-JAP_(Rat230_2).CEL	112-030716-JAP_(Rat230_2).CEL	113-030716-JAP_(Rat230_2).CEL	115-030716-JAP_(Rat230_2).CEL	117-030716-JAP_(Rat230_2).CEL	118-030716-JAP_(Rat230_2).CEL	119-030716-JAP_(Rat230_2).CEL	120-030716-JAP_(Rat230_2).CEL	122-030716-JAP_(Rat230_2).CEL	123-030716-JAP_(Rat230_2).CEL	124-030716-JAP_(Rat230_2).CEL	125-030716-JAP_(Rat230_2).CEL	126-030716-JAP_(Rat230_2).CEL	128-030716-JAP_(Rat230_2).CEL	129-030716-JAP_(Rat230_2).CEL	130-030716-JAP_(Rat230_2).CEL	131-030716-JAP_(Rat230_2).CEL	132-030716-JAP_(Rat230_2).CEL	133-030716-JAP_(Rat230_2).CEL	134-030716-JAP_(Rat230_2).CEL	135-030716-JAP_(Rat230_2).CEL
1367478_at	8.238243	8.320826	8.038238	8.0207615	8.216913	8.2169	8.128187	8.133999	8.15657	8.243946	8.047209	8.148254	8.243126	8.232386	8.097208	8.271185	8.088472	8.247086	8.141985	8.156441	8.341843	8.272063	8.271943	8.389473	8.335251	8.22102	8.170126	8.33477
1367479_at	10.549909	10.567721	10.485389	10.554542	10.620674	10.616324	10.545188	10.582319	10.572897	10.628877	10.475552	10.562351	10.514561	10.502561	10.429987	10.5641365	10.530662	10.475175	10.581586	10.46605	10.475266	10.511678	10.454422	10.499153	10.359959	10.455036	10.454991	10.444614
1367480_at	8.9721985	8.995884	8.873155	8.749553	8.884259	8.8910055	8.893667	8.759603	8.885314	8.827982	8.570813	8.758003	8.837853	8.955882	8.716605	8.884857	8.893369	8.744574	8.868604	8.845143	8.881139	8.845364	8.863234	8.638552	8.713765	8.665692	8.70759	8.8423815
1367481_at	9.060869	9.14256	9.168819	8.971895	9.053572	9.151415	9.154132	8.992065	8.953924	9.046916	8.896605	8.996042	9.033749	9.049179	9.039053	9.174678	9.021133	9.079419	9.031849	9.083895	9.049637	9.097514	9.040636	9.06535	9.070646	8.997965	9.028029	9.1292
1367482_at	9.214382	9.169783	9.015154	9.125698	9.391775	9.234574	9.286762	9.123253	9.263386	9.178902	8.94894	9.168358	9.277273	9.225239	8.988787	9.139454	9.216532	9.134045	9.198307	9.045828	9.213526	9.159946	9.194902	9.150515	9.094387	9.064753	9.121597	9.162176
1367483_at	8.080391	8.194478	8.021517	7.9568634	8.041449	8.0833	8.014492	8.040664	8.055825	8.076525	7.8325343	8.182538	8.255862	8.120758	8.027596	8.251621	8.046699	8.112934	8.161816	8.014093	8.28192	8.1249895	8.236871	8.190892	8.225822	8.154609	8.141451	8.245691
1367484_at	9.124667	9.156241	9.0635195	9.102141	9.219983	9.022092	9.17898	9.002594	9.13475	8.899306	8.923351	9.147288	9.166301	9.136752	9.076638	9.110219	9.030929	9.103613	8.970414	9.173206	9.099122	9.052756	9.060994	9.017115	9.09894	9.204169	8.930378	9.146712
1367485_at	9.612673	9.774166	9.738264	9.547316	9.701931	9.637209	9.635374	9.703215	9.548561	9.672014	9.392746	9.610527	9.675188	9.598984	9.543468	9.502116	9.634132	9.695742	9.528793	9.752949	9.637026	9.581369	9.543861	9.5606785	9.734909	9.644005	9.587372	9.567222
1367486_at	9.024438	9.045602	8.828055	8.905074	8.814277	9.008592	8.744844	9.054756	8.832071	9.039474	8.908539	8.912361	8.919326	9.005966	8.894823	8.978823	8.899814	8.837423	9.207264	9.047127	9.109771	9.137369	8.932949	9.018748	9.003883	9.088748	9.1589575	9.005862
1367487_at	6.890705	6.808452	6.9528513	6.988967	6.88336	7.006115	6.9615784	6.973698	7.0457764	7.10935	7.0737476	7.1463275	6.9507747	7.0985813	7.206856	6.8408203	7.0677214	7.000887	7.1028833	7.00536	7.012816	7.0460396	7.0285444	7.116008	7.132564	7.126697	6.9922376	6.9936523
1367488_at	7.87635	7.815319	7.667571	7.839805	8.189523	7.80143	7.7956204	7.9528933	7.6859403	7.835763	7.6620183	7.5618296	7.501988	7.754882	7.850873	7.7309227	7.6811953	7.8695307	7.5379176	7.714746	7.691094	7.915056	7.5602555	7.6380754	7.649649	7.821702	7.378972	7.5558405
1367489_at	6.112762	6.0568285	6.2835026	6.02089	6.001915	6.0229907	6.0384264	6.1597376	6.097906	6.084904	5.988768	6.327499	5.938848	6.116852	6.1145067	6.0162835	6.1963882	6.1176243	6.0532103	6.0714235	6.079906	6.178443	6.02681	5.8637223	6.1438003	6.4004397	6.0548778	6.163847
1367490_at	6.962075	7.1322293	6.952088	6.72371	6.9817877	6.884447	7.083637	6.8778234	6.907491	7.089706	6.753809	6.8757315	6.8242025	6.8754263	6.8947334	7.0216284	6.877379	6.930466	7.0913205	6.838408	7.1484714	6.9396944	6.8974195	7.107315	6.99964	6.8306684	6.9906454	6.9689765
1367491_at	9.507523	9.567022	9.42528	9.44141	9.394388	9.45136	9.385089	9.41416	9.364588	9.377872	9.107588	9.30439	9.424504	9.425645	9.396951	9.439588	9.452429	9.541925	9.340026	9.455616	9.4601965	9.381418	9.367617	9.255233	9.378149	9.36488	9.35291	9.3824835
1367492_at	8.502855	8.559702	8.506915	8.36202	8.455635	8.590542	8.372983	8.445098	8.496126	8.520491	8.397262	8.562779	8.6442795	8.585603	8.520683	8.5123205	8.595216	8.561769	8.380641	8.5338125	8.570806	8.615623	8.484831	8.583812	8.504088	8.553272	8.51815	8.561821
1367493_at	9.353241	9.217636	9.218379	9.112553	9.143917	9.219321	9.2041855	9.17878	9.212596	9.142941	9.221697	9.179081	9.205778	9.179602	9.078468	9.15834	9.276153	9.150609	9.246013	9.108965	9.212332	9.3018465	9.231001	9.239077	9.178991	9.0791645	9.133622	9.13531
1367494_at	9.646534	9.76108	9.664158	9.62154	9.6901	9.746214	9.663305	9.598852	9.548077	9.650032	9.659346	9.650486	9.668749	9.684916	9.588795	9.711956	9.56086	9.524069	9.634689	9.705929	9.621637	9.6184845	9.532162	9.566862	9.580893	9.598143	9.605429	9.644114
1367495_at	7.591242	7.4997025	7.536162	7.3278604	7.6354628	7.5063066	7.436294	7.2984867	7.646723	7.394143	7.097307	7.532449	7.6156807	7.442832	7.1141243	7.525729	7.50421	7.4024196	7.6115828	7.5007563	7.576218	7.623605	7.503496	7.512952	7.4415846	7.3227596	7.3413324	7.5264635
1367496_at	11.361434	11.284383	11.220185	11.246312	11.331991	11.416506	11.302613	11.3310795	11.243729	11.23328	11.269245	11.252329	11.327396	11.363722	11.352386	11.37107	11.272758	11.401861	11.299221	11.282039	11.296797	11.379249	11.358683	11.334941	11.444077	11.323545	11.266352	11.339023
1367497_at	8.050787	8.274775	8.083307	7.941952	8.105703	8.060965	8.000832	8.112074	8.099881	8.16869	7.990195	8.070173	7.988394	8.084211	7.9415846	8.039446	7.9888253	8.143251	7.977973	8.088911	8.063135	7.99876	7.97321	7.9971247	7.9563084	8.072832	7.96128	8.005209
1367498_at	8.202762	8.166671	8.246853	8.211619	8.545996	8.132176	8.405195	8.201874	8.213621	8.2008295	8.252822	8.298974	8.264052	8.351589	8.200369	8.19306	8.147046	8.261427	8.206919	8.358264	8.070063	8.173297	8.224817	8.053241	8.148662	8.035594	8.262445	8.069083
1367499_at	7.3356705	7.4303503	7.449392	7.315053	7.3397903	7.30028	7.297561	7.3303328	7.271409	7.5047174	7.3303847	7.333598	7.0562763	7.401307	7.385442	7.2622304	7.2527733	7.3549232	7.01857	7.283369	7.240883	7.3650103	7.2255716	7.2345285	7.3034616	7.2259345	7.216512	7.2786684
1367500_at	10.532787	10.527021	10.52986	10.463906	10.583313	10.482327	10.496902	10.433437	10.496283	10.411137	10.37903	10.512339	10.465879	10.476725	10.247329	10.519714	10.61903	10.444019	10.431394	10.412218	10.520828	10.424246	10.410902	10.464254	10.420139	10.490944	10.575447	10.566629
1367501_at	8.502795	8.555862	8.354539	8.307525	8.485411	8.487024	8.452359	8.441908	8.437467	8.439982	8.1598625	8.302574	8.451046	8.453671	8.411867	8.459183	8.216898	8.3656645	8.442992	8.397252	8.462953	8.585367	8.503727	8.375475	8.515556	8.409571	8.495333	8.467215
1367502_at	8.431251	8.490575	8.3555	8.192109	8.309435	8.234581	8.308962	8.136927	8.425147	8.315841	8.094551	8.260248	8.442084	8.306417	8.0849285	8.417751	8.488029	8.369448	8.34888	8.300592	8.529149	8.518169	8.430273	8.348357	8.19823	8.256049	8.436243	8.412001
1367503_at	10.324681	10.305613	10.285226	10.26197	10.39452	10.511518	10.401078	10.49457	10.226368	10.521622	10.443519	10.505977	10.408453	10.4700985	10.397495	10.51102	10.406982	10.363449	10.549611	10.507193	10.438683	10.470439	10.4103365	10.55776	10.462983	10.44663	10.421174	10.54904
1367504_at	7.9276104	7.938281	7.8748164	7.9970098	7.955797	7.843795	7.9068775	7.8055096	7.9730873	7.763857	7.479394	7.8804884	7.9499607	7.8098574	7.8493943	8.038487	7.790068	7.9826593	7.927556	7.722393	7.9458055	7.799262	7.960046	7.714948	7.923122	7.930171	7.9073067	7.8743467
1367505_at	7.799691	7.7288427	7.8388906	7.5945034	7.905836	7.7701106	7.818072	7.75633	7.593852	7.6845036	7.549748	7.7964783	7.7110577	7.7136264	7.6681895	7.6110563	7.842766	7.746119	7.640374	7.922443	7.695072	7.7977214	7.7239323	7.6500077	7.7438717	7.787609	7.761447	7.604073
1367506_at	9.598439	9.620934	9.493356	9.269379	9.451708	9.538785	9.42095	9.540157	9.465529	9.360529	9.225925	9.483438	9.533314	9.459372	9.293784	9.559042	9.5316725	9.494314	9.5063305	9.56002	9.586254	9.510184	9.36173	9.478328	9.350231	9.448144	9.411656	9.440982
1367507_at	6.7070084	6.734618	6.8677316	6.8627276	6.7504396	6.931595	6.79911	6.837592	6.900848	6.609239	6.7118783	6.8830867	6.833679	6.745727	6.657148	6.726775	6.741945	6.7517533	6.6645603	6.825601	6.652597	6.7119474	6.7240725	6.7795005	6.855765	6.851305	6.8444777	6.8793244
1367508_at	8.948609	8.900401	8.775691	8.63597	8.736566	8.7719965	8.655759	8.621715	8.909181	8.738156	8.564136	8.709465	8.852122	8.773402	8.624476	8.8063135	8.84941	8.694569	8.891033	8.787172	8.9517	8.958433	8.873146	8.701855	8.72905	8.803972	8.665571	8.816673
1367509_at	9.3601055	9.419009	9.381714	9.264349	9.280663	9.374543	9.329593	9.302664	9.375602	9.304968	9.201838	9.36817	9.387933	9.327077	9.292276	9.471384	9.363483	9.308789	9.313341	9.218669	9.397177	9.357307	9.384136	9.413882	9.239425	9.316026	9.327287	9.432398
1367510_at	9.402276	9.576557	9.440107	9.334929	9.421452	9.556856	9.457	9.532501	9.336934	9.565384	9.396772	9.549918	9.488027	9.531826	9.362212	9.522359	9.598643	9.503083	9.365335	9.515431	9.449802	9.513695	9.42985	9.605703	9.607391	9.514594	9.486885	9.616359
1367511_at	7.5847864	7.6993246	7.6239552	7.4251976	7.7837706	7.6514435	7.759964	7.730524	7.632263	7.7263813	7.5388947	7.5602045	7.507761	7.8243656	7.6778116	7.6014414	7.6839304	7.6528697	7.5678873	7.674205	7.5661836	7.6757107	7.586356	7.7673826	7.646771	7.5431523	7.606622	7.5922575
1367512_at	11.004921	11.028731	11.062172	11.193049	11.009225	11.107723	11.086111	11.0573845	10.966297	11.039297	11.059965	11.119274	11.040934	11.089663	10.991627	11.014557	11.038836	11.07134	10.960479	11.063708	11.098187	10.9933	10.977898	11.124104	11.148023	11.146415	11.096754	11.08853
1367513_at	7.53659	7.515933	7.553424	7.5009756	7.722588	7.5080814	7.447297	7.523658	7.4568586	7.561564	7.3567944	7.3599257	7.559685	7.4953804	7.4085965	7.5120916	7.5824213	7.614104	7.348942	7.512448	7.5169015	7.437232	7.327385	7.545073	7.607686	7.475446	7.5211067	7.5879
1367514_at	7.347873	7.4148474	7.480999	7.469899	7.462417	7.501197	7.552532	7.466946	7.32668	7.4601064	7.54967	7.441538	7.3609543	7.504952	7.4632416	7.445163	7.5345473	7.6079035	7.504428	7.4976244	7.473316	7.428795	7.4126606	7.6726174	7.702483	7.733735	7.517868	7.5506244
1367515_at	7.6851926	7.644645	7.547229	7.568461	7.782795	7.560493	7.400628	7.463769	7.3018346	7.3308306	7.1987977	7.202739	7.613176	7.417051	7.489193	7.709343	7.272464	7.647243	7.3560123	7.6320395	7.5016546	7.6104465	7.324773	6.879037	7.4759955	7.5460677	7.539515	7.4776855
1367516_at	8.161761	8.160021	8.203754	8.296551	8.300915	8.230102	8.274164	8.254221	8.24771	8.359656	8.042788	8.322121	8.308452	8.377349	8.263216	8.213824	8.222362	8.191843	8.155162	8.384922	8.193506	8.171525	8.052163	8.320983	8.23147	8.147282	8.243294	8.206923
1367517_at	7.471022	7.538952	7.5236626	7.3767686	7.2573752	7.522932	7.2857356	7.5676227	7.1641946	7.294169	7.167038	7.3907437	7.233009	7.455982	7.475206	7.510092	7.1812124	7.4056525	7.3788095	7.464561	7.5482945	7.41664	7.4935317	7.3594484	7.348867	7.610619	7.477964	7.3688593
1367518_at	8.23494	8.363226	8.336	8.18421	8.1562195	8.3797035	8.359568	8.311155	8.184925	8.301828	8.101167	8.314985	8.235411	8.262878	8.428291	8.227029	8.320887	8.309647	8.315187	8.226894	8.25422	8.230333	8.177181	8.305465	8.361235	8.240467	8.196937	8.347172
1367519_at	7.561015	7.702923	7.653179	7.550243	7.6317034	7.759236	7.619071	7.8186603	7.522089	7.764294	7.5372276	7.7390685	7.687814	7.827468	7.65285	7.8058352	7.672199	7.621825	7.8126993	7.7202406	7.648015	7.690641	7.4991446	7.7157307	7.656337	7.616901	7.7539206	7.65738
1367520_at	9.504881	9.367304	9.324533	9.258554	9.283745	9.473829	9.361524	9.202441	9.392426	9.355556	9.316952	9.242103	9.333321	9.471968	9.362494	9.491915	9.438201	9.326885	9.451863	9.262107	9.362246	9.343262	9.388465	9.468301	9.378515	9.328002	9.288581	9.404068
1367521_at	6.183037	6.571862	6.2780905	6.008809	6.0402946	6.391864	6.449301	6.0300717	6.382806	6.208175	5.760024	5.8709416	6.4934053	6.3043265	5.9860363	6.4093804	6.27849	6.252537	6.2900763	5.9953613	6.1902685	6.157474	6.3516817	6.068687	6.1931586	6.161481	5.7687645	6.3042192
1367522_at	8.1524	8.160239	8.18481	8.140923	8.273854	8.390898	8.258938	8.288546	8.053816	8.146612	8.029675	8.163664	8.176952	8.148003	8.263036	8.210718	8.175814	8.127715	8.214303	8.236714	7.987789	8.126027	8.122614	8.153054	8.304421	8.239883	8.221106	8.125858
1367523_at	8.161809	8.168508	7.9606304	7.957582	8.202759	8.096204	8.10244	7.98047	8.043999	8.08132	7.9361525	8.140053	8.198954	8.25038	8.0503	8.162588	8.128178	8.104493	8.138157	8.127406	8.212939	8.109367	8.084078	8.124338	8.07246	8.089598	8.115291	8.200952
1367524_at	6.798831	6.743663	6.9649343	6.845817	6.8763394	6.797354	7.198684	6.882741	6.909089	6.92407	7.0818305	6.954926	6.915469	6.7985787	6.807736	6.804633	6.9249263	6.868206	6.9822087	7.012795	6.939444	6.761262	6.9948583	6.8307815	6.682332	6.8333383	7.0050383	6.7783976
1367525_at	8.899306	9.027582	8.881427	8.811425	8.933033	8.984518	8.830951	8.93938	8.8990555	8.953087	8.932191	8.868381	8.752618	8.803107	8.769037	8.849699	8.803801	8.90301	8.938894	8.668683	8.8194065	8.786421	8.723116	8.927282	8.816522	8.959703	8.867425	8.974723
1367526_at	9.084738	9.125072	8.984879	8.871793	8.958492	8.908804	8.84178	8.925596	9.033716	8.997241	8.838667	8.958454	9.053302	8.985945	8.765948	9.056732	9.016605	8.825621	8.97973	8.87615	9.045401	8.891972	8.954513	8.904746	8.693971	8.715738	8.76772	8.922379
1367527_at	8.106783	8.195688	8.061465	7.995106	7.9675455	8.014528	8.014097	8.018685	8.034695	8.06023	7.5686584	7.8574753	8.044385	7.9653454	7.827652	8.088173	8.083813	8.154268	7.835782	8.098492	8.004163	8.01708	7.9688787	7.9534636	7.8748455	7.8505573	7.8523555	8.110704
1367528_at	8.495452	8.424013	8.381879	8.268682	8.268318	8.413321	8.273357	8.354776	8.42781	8.642324	8.262004	8.305027	8.384032	8.438979	8.491453	8.353274	8.344016	8.34254	8.447256	8.432783	8.39933	8.4182005	8.43849	8.523928	8.423843	8.414612	8.37721	8.472185
1367529_at	8.893131	8.874256	8.961681	8.963827	8.882799	9.05014	8.871378	8.9128895	8.92852	8.872627	8.787668	9.053659	8.836357	8.953314	8.929264	8.813869	8.886906	8.932997	8.743647	8.849331	8.822382	8.769373	8.807791	9.000065	9.067736	9.002699	9.012016	8.904383
1367530_at	7.349206	7.605467	7.443351	7.3582177	7.416836	7.4488287	7.3346996	7.394109	7.379345	7.4715605	7.2860727	7.361392	7.466678	7.442515	7.351483	7.399313	7.2287073	7.276891	7.403447	7.3352222	7.546192	7.2647967	7.45114	7.3898354	7.2474227	7.3223634	7.400383	7.235935
1367531_at	10.051391	10.190752	10.083132	9.952127	10.034488	10.192115	10.095928	10.024836	10.1387415	10.125968	9.987105	10.052646	10.122599	10.250195	10.022594	10.095582	10.057703	9.980691	10.062696	9.988464	10.021582	10.086318	9.976048	10.170968	10.055172	10.019992	10.004854	10.124733
1367532_at	10.99663	11.09194	11.173143	11.155477	11.169311	11.167853	11.172742	11.178548	11.050419	11.132972	11.204203	11.178625	11.114679	11.149759	11.1519575	11.1094475	11.093616	11.098659	11.114085	11.161445	11.097401	11.020847	11.086021	11.120089	11.220212	11.222884	11.162127	11.15681
1367533_at	8.790028	8.852993	8.838423	8.561333	8.732859	8.809092	8.547504	8.732516	8.6512375	8.763786	8.293337	8.558208	8.798138	8.837038	8.5696745	8.700586	8.71011	8.819128	8.766361	8.717623	8.759314	8.713181	8.681824	8.61965	8.696325	8.640213	8.507814	8.754558
1367534_at	7.4522014	7.3281746	7.3892107	7.258208	7.408636	7.311835	7.300634	7.405927	7.2111573	7.4678617	7.310646	7.336502	7.2944117	7.3756223	7.449196	7.1886606	7.328417	7.526807	7.2600627	7.2372	7.397682	7.323463	7.4042616	7.445607	7.4220366	7.388287	7.1892414	7.38162
1367535_at	8.036897	7.9023595	7.7433777	8.008178	7.91366	7.9593544	8.053567	8.088999	7.968709	8.056173	8.100237	8.173314	7.976503	7.8358226	8.030631	7.8125377	7.834839	7.9354877	8.133773	8.172405	7.909765	7.79194	7.7923055	7.970072	7.974806	7.960605	7.8866835	7.710646
1367536_at	7.483166	7.486296	7.432135	7.349292	7.3528657	7.2608433	7.422129	7.1552534	7.437553	7.3931475	7.1927795	7.355107	7.4880776	7.4119787	7.3120675	7.5181913	7.60153	7.4027653	7.538859	7.3526235	7.580326	7.648558	7.5185375	7.479738	7.486672	7.43818	7.3653235	7.6076465
1367537_at	6.811417	6.7378597	6.7960424	6.89988	7.11556	6.761396	6.915335	6.8818855	6.821396	6.966531	6.849305	6.8576093	6.8606567	7.000487	6.9701433	6.6690364	6.8547697	6.8123746	6.8438516	6.913106	6.921417	7.091007	6.697304	6.7005534	6.842125	6.81637	6.5454087	6.914652
1367538_at	6.825709	7.0841894	6.8339667	6.938356	6.916834	6.966921	6.81655	6.8280263	6.727317	6.787319	6.420415	6.754852	6.89576	6.956603	6.8613076	6.9022803	6.8247533	6.91723	6.72391	6.666082	6.946553	6.7185307	6.955212	6.407801	6.77351	6.8946023	6.7303386	6.795253
1367539_at	8.534813	8.487196	8.477522	8.347071	8.525913	8.329535	8.476564	8.2622795	8.4512615	8.329809	8.473707	8.443907	8.4649315	8.364307	8.531178	8.395716	8.473564	8.44269	8.478649	8.488768	8.3324795	8.516617	8.53702	8.268381	8.490997	8.353657	8.458069	8.505035
1367540_at	7.2071667	7.3202624	7.392115	7.467187	7.465626	7.307394	7.5212746	7.470957	7.2016697	7.542854	7.6734304	7.2527366	7.234023	7.4011607	7.3352494	7.3141103	7.3198576	7.272094	7.481574	7.381462	7.4616814	7.3021536	7.181941	7.3551416	7.371237	7.5587487	7.4014015	7.5772624
1367541_at	8.422668	8.365934	8.190161	8.219694	8.305809	8.265484	8.228767	8.069311	8.216789	8.077318	7.8144994	8.045845	8.411037	8.154158	8.030294	8.354973	8.160887	8.204315	8.021233	8.169838	8.164998	8.284226	8.110355	8.0634365	8.011263	8.027897	8.109894	8.260271
1367542_at	7.5717206	7.6024017	7.555531	7.5602846	7.6800756	7.6534758	7.61123	7.55691	7.579347	7.6454577	7.528053	7.6061974	7.741025	7.579	7.468698	7.672578	7.552968	7.6121397	7.5692453	7.543598	7.662488	7.6575556	7.5495706	7.5451236	7.87787	7.7141767	7.589052	7.710044
1367543_at	9.038452	8.937988	8.827345	8.841784	8.958265	8.9788	8.972515	8.87105	9.012222	8.969446	8.679548	9.004457	8.803627	8.916235	8.876669	8.925852	9.070024	9.0716	8.950975	8.974966	8.924923	9.026806	8.992388	9.11783	9.015043	8.894896	8.858722	8.9745865
1367544_at	6.2744775	6.157464	6.54908	6.4416647	6.5855527	6.357735	6.7272086	6.35714	6.1654506	6.1507463	6.0044923	6.284608	6.3418446	6.335307	6.256788	6.3616605	6.2590146	6.461605	6.3878517	6.527632	6.4431806	6.424909	6.4131985	6.0098734	6.3571854	6.336369	6.177709	6.206061
1367545_at	7.6757526	7.7772675	7.7188277	7.630633	7.9147778	7.5232887	7.6696405	7.7523046	7.5354104	7.6601477	7.6281204	7.568989	7.6346426	7.579672	7.6766887	7.830985	7.568033	7.770754	7.6004066	7.749637	7.7202997	7.6941996	7.716069	7.6264997	7.7422285	7.7777343	7.6650124	7.683279
1367546_at	9.929336	9.864356	9.855629	9.894417	9.932644	9.887444	9.927532	9.892853	9.875622	9.8193035	9.819809	9.924217	9.9012375	9.8275795	9.919645	9.836113	10.042673	9.986165	9.880487	9.937412	10.018697	9.983965	9.981388	9.919301	9.959259	10.004709	9.90172	9.816837
1367547_at	7.3042316	7.3251076	7.4814935	7.50314	7.326158	7.2121778	7.479226	7.4906425	7.4019833	7.314442	7.3200974	7.2793818	7.3695645	7.3765545	7.214271	7.2663007	7.244003	7.275429	7.447276	7.487579	7.3095875	7.4061785	7.362971	7.0552588	7.2196307	7.2351885	7.2463365	7.3544707
1367548_at	8.123415	8.241304	8.065552	8.094904	7.991187	8.201255	7.9211826	8.14888	8.069518	8.050486	7.8797183	7.9709673	8.042192	8.1136055	7.7898703	8.037181	8.094706	8.04598	7.884126	7.9373507	7.9629507	8.055961	7.997411	7.998104	8.100673	7.9545827	7.975471	7.8851433
1367549_a_at	10.358955	10.382601	10.299686	10.283073	10.372238	10.228624	10.370142	10.319447	10.308344	10.232241	10.231585	10.233322	10.316372	10.287451	10.310013	10.309685	10.22946	10.372555	10.295431	10.271269	10.387096	10.333427	10.359457	10.1828785	10.339714	10.229593	10.264446	10.265039
1367550_a_at	8.837744	8.896772	8.938726	9.116873	8.983654	9.007576	9.05938	8.746063	8.820253	8.831144	8.6818695	8.922705	8.890425	8.959845	8.959093	8.955126	8.867977	8.945293	8.910176	8.819551	8.992584	8.821562	8.806601	8.8999815	9.071674	8.922771	8.886272	8.901265
1367551_a_at	8.422101	8.456104	8.420257	8.19264	8.328609	8.3547535	8.32501	8.242284	8.267431	8.262695	8.102518	8.222224	8.428517	8.455234	8.365054	8.311701	8.456246	8.438305	8.230463	8.243092	8.471033	8.379347	8.330675	8.284434	8.386431	8.270546	8.224288	8.404171
1367552_at	4.373423	4.4612365	4.531718	4.494881	4.250601	4.450155	4.382257	4.5504904	4.617123	4.540623	4.4850993	4.5721517	4.582244	4.4955454	4.398246	4.475129	4.6328464	4.739392	4.4234943	4.5704737	4.381183	4.608765	4.6778417	4.446196	4.4387527	4.5754437	4.5033054	4.506762
1367553_x_at	12.480074	12.542577	12.738096	12.45023	12.458135	12.438925	12.563403	12.525283	12.502628	12.515392	12.56897	12.279859	12.576168	12.787198	12.559106	12.9612665	12.7218075	12.633591	12.515084	12.0310545	12.319147	12.555614	12.536192	12.262595	12.352903	12.353937	12.614784	12.31051
1367554_at	3.6089094	3.7608798	3.6167545	3.700059	3.6816099	3.6785965	3.731301	3.7852607	3.661957	3.675365	3.815979	3.8229032	3.5400028	3.8667076	3.4997313	3.70455	3.5982428	3.7788186	3.7117598	3.842643	3.548871	3.618919	3.7779717	3.6439886	3.6173549	3.7326853	3.715515	3.8096552
