Something	401-031616-JAP_(Rat230_2).CEL	402-031616-JAP_(Rat230_2).CEL	404-031616-JAP_(Rat230_2).CEL	405-031616-JAP_(Rat230_2).CEL	406-031616-JAP_(Rat230_2).CEL	407-031616-JAP_(Rat230_2).CEL	408-031616-JAP_(Rat230_2).CEL	410-031616-JAP_(Rat230_2).CEL	411-031616-JAP_(Rat230_2).CEL	412-031616-JAP_(Rat230_2).CEL	413-031616-JAP_(Rat230_2).CEL	414-031616-JAP_(Rat230_2).CEL	416-031616-JAP_(Rat230_2).CEL	417-031616-JAP_(Rat230_2).CEL	418-031616-JAP_(Rat230_2).CEL	419-031616-JAP_(Rat230_2).CEL	421-031616-JAP_(Rat230_2).CEL	422-031616-JAP_(Rat230_2).CEL	423-031616-JAP_(Rat230_2).CEL	424-031616-JAP_(Rat230_2).CEL	425-031616-JAP_(Rat230_2).CEL	426-031616-JAP_(Rat230_2).CEL	427-031616-JAP_(Rat230_2).CEL	428-031616-JAP_(Rat230_2).CEL	429-031616-JAP_(Rat230_2).CEL	431-031616-JAP_(Rat230_2).CEL	432-031616-JAP_(Rat230_2).CEL	433-031616-JAP_(Rat230_2).CEL	435-031616-JAP_(Rat230_2).CEL	436-031616-JAP_(Rat230_2).CEL
1393430_at	7.465057	7.540404	7.7839036	7.9338326	7.362781	7.731278	7.5556526	7.4522815	7.717403	7.3439283	7.4267015	7.679888	7.471615	7.580777	7.7328644	7.5928297	7.565407	7.7237434	7.6600266	7.5516524	7.611005	7.9941473	7.835136	7.585991	7.413807	8.115022	7.706299	7.7907324	7.704782	7.578299
1393431_at	9.165041	9.360094	9.475704	9.567894	9.487806	9.39156	9.317637	9.426843	9.232212	9.283247	9.306137	9.215629	9.570312	9.376254	9.344957	9.484558	9.395922	9.384924	9.3415785	9.300417	9.300943	9.276893	9.415716	9.393747	9.589594	9.512319	9.28355	9.332402	9.332466	9.461384
1393432_a_at	7.8191624	7.878598	7.718239	7.739176	7.8680077	7.9293046	7.65683	7.5318403	7.872397	7.8055267	7.6435475	7.7551537	7.7215447	7.904132	7.7035832	7.7644434	7.7616935	7.8053975	7.81523	7.6481743	7.852885	7.793766	7.9214625	7.5756216	7.8879147	7.744056	7.675404	7.679786	7.8956842	7.7936277
1393433_at	3.4500873	3.4657602	3.5490735	3.5194168	3.3167858	3.2745047	3.4617002	3.5055165	3.2253928	3.6342201	3.1658244	3.5285997	3.4707646	3.2488332	3.449409	3.174426	3.4646394	3.4590206	3.4833891	3.5164936	3.40376	3.299443	3.4817123	3.247201	3.4580383	3.4031143	3.5508518	3.4536383	3.336116	3.5603786
1393434_at	2.229521	2.014095	2.086037	2.21311	2.2057936	2.1095662	2.2309618	2.1264	2.3454869	2.1114461	2.3005936	2.2415981	2.3130848	2.4359741	2.1950707	2.1506774	2.0796366	2.1437619	2.1264665	2.1764154	2.100723	2.1805987	2.3755214	2.0880933	2.232138	2.307687	2.218877	2.1687374	2.1114335	2.0013685
1393435_at	4.7570896	5.0867953	5.059143	5.0817904	4.932858	5.2275705	5.163085	5.0787115	5.0009546	5.1216345	5.109626	5.154438	5.141734	4.966732	5.1687098	4.9389668	5.106574	5.2758284	5.2374315	5.065177	5.1506586	4.9757175	4.8914843	5.181316	5.1966963	5.1577854	5.104675	5.048816	4.9677196	5.1826296
1393437_at	6.6902504	6.8924546	6.656295	6.5342255	6.6787314	6.445316	7.079953	7.074679	7.1679206	6.876076	6.8863764	6.846371	7.18896	6.6199956	7.038739	6.858789	6.6086044	6.9273915	6.8418818	6.6327753	6.883955	7.0878744	6.950029	7.238561	6.827779	7.114852	7.405828	6.893494	6.906761	6.5724244
1393438_at	4.3173738	4.488719	4.211858	4.233489	4.221923	4.4481125	4.0707846	4.1700845	3.8811235	4.3032804	4.428196	4.1339335	4.253027	4.396593	4.030978	4.0171537	4.2670364	4.3005977	4.4564395	4.214506	4.222537	4.0693035	4.37529	4.3915286	4.3399367	4.1622925	4.5662546	4.213252	4.121676	4.163505
1393439_a_at	8.882282	8.802809	8.852734	8.74582	8.776663	8.622286	8.86023	8.773347	8.828084	8.814085	8.765647	8.79396	8.894956	8.889693	8.788748	9.114126	8.869281	8.818433	8.780165	9.046009	8.8884535	8.716615	8.920364	8.803435	9.116647	8.764416	8.708982	8.793198	8.893961	8.985299
1393440_at	2.2747014	2.5588908	2.4216828	2.4325938	2.4617896	2.5587354	2.498448	2.3754854	2.385787	2.3042755	2.36384	2.5018625	2.4274263	2.4501405	2.4077458	2.522182	2.4058623	2.444981	2.4114027	2.3023767	2.3704615	2.2770333	2.5761933	2.40134	2.3724113	2.5147204	2.2802339	2.5251355	2.369969	2.272656
1393441_at	5.4016457	5.3610344	5.4937186	5.3790164	5.5815206	5.27371	4.6591787	5.4622064	5.2577252	5.786079	5.3964295	5.4227057	5.4098916	5.821687	5.619699	5.3643823	5.168092	5.40943	5.6952944	5.6626196	5.6231523	5.3386545	4.9904857	5.315655	5.338631	5.279954	5.141468	5.324391	5.5595083	5.5566998
1393442_at	4.1096287	4.0524817	4.3056455	4.363087	4.335292	4.151388	4.0994577	3.8932676	4.2235384	4.3167844	4.0971484	4.326338	4.167452	4.1221514	4.2419715	4.083169	4.2640634	4.307232	4.262955	4.2118177	4.383543	3.9052784	4.2270913	3.9830923	4.197772	4.000292	4.175951	4.156455	3.9922714	3.9667318
1393443_a_at	5.8034515	5.686863	5.91374	6.0119386	5.8608923	5.463533	5.6532364	5.981906	5.804923	5.7498493	5.6147375	5.924524	5.6951647	5.8901243	5.765958	5.8905473	5.797845	5.8194656	5.804923	5.879629	5.700816	5.9408226	5.8957443	5.7747803	6.0742254	5.655822	5.78907	5.5794077	5.763234	5.384101
1393445_at	3.8682504	3.6774569	4.0388513	3.9535472	3.64773	3.9808226	3.8867364	3.7670107	3.8635967	3.922204	3.7025084	3.9864702	3.4778957	3.715456	4.0477347	3.7892303	4.0651865	3.8116002	3.733949	3.5853348	3.9133909	4.0237565	3.6204693	3.962418	3.734928	3.814581	3.572412	3.9170074	3.9008284	3.9908955
1393446_at	3.0314212	3.287293	3.025519	3.3084316	3.011651	2.9502306	3.0630302	3.1476932	3.1482275	3.002389	3.025278	3.1967704	3.0584893	3.1170864	3.162001	3.0131845	3.0216718	3.2432797	3.1481702	3.1456063	3.0344632	3.1934292	3.1896367	3.0014174	3.263595	3.1010585	3.065915	3.339246	3.3997767	3.2895803
1393447_at	3.3282568	3.3910627	3.4240022	3.2627025	3.4791584	3.4765127	3.3259525	3.3984842	3.5619986	3.4929242	3.538682	3.3340664	3.4594984	3.3203568	3.2020373	3.471424	3.2936192	3.2977815	3.2183065	3.3035583	3.6907465	3.3939424	3.2652326	3.3844528	3.6660292	3.1223984	3.3486433	3.1125772	3.5632682	3.191224
1393449_at	4.755305	4.225365	4.8738422	4.832521	4.6063046	4.6291986	4.732825	4.7480125	5.0227194	4.88296	5.058495	5.0203786	4.6660542	5.255502	5.2582855	4.9512815	4.951898	4.590159	4.7391014	5.037475	5.3131495	5.463747	4.9252005	4.335746	4.5982666	4.8000846	4.5157585	4.8177423	5.1356487	5.2730865
1393450_at	8.146163	8.37675	8.278911	8.159022	8.280095	8.1386795	8.14561	8.11037	8.192449	8.166963	8.061395	7.9559	8.494239	8.115739	7.9672375	8.233594	8.210277	8.290056	8.159058	8.272278	8.192047	7.9481287	8.310155	8.114147	8.32221	8.218415	8.139641	7.9830117	8.2232275	8.044275
1393451_at	5.3974633	5.2972126	5.70557	5.176695	5.7218027	5.017349	4.568819	5.1911116	5.024442	5.5523124	5.2572713	5.1320043	5.9529247	5.6890945	5.2793865	5.7860937	4.896044	5.4375696	5.538618	5.38665	5.837776	5.4349003	5.1681643	5.2705626	5.8734126	5.1690702	5.0382876	4.9119864	5.5213943	5.6591387
1393452_at	4.882656	4.842552	4.8577814	4.8966093	4.921626	4.4451814	4.57045	4.8903484	4.6850567	4.6318264	4.9151583	4.7298	4.8957567	5.4845524	4.9974394	4.8909855	4.851554	4.9237375	4.930463	4.532337	5.1131773	4.850971	4.646143	4.708582	4.650199	4.7692423	5.0285683	4.8429265	4.9420414	5.0844364
1393453_at	5.1872606	5.1986403	5.2465773	5.178718	5.226697	5.1907425	5.149151	5.040456	5.472253	5.497999	5.208118	5.486305	5.07263	5.1904335	5.2745953	5.3113585	5.1614056	5.192823	5.189588	5.229389	5.2954946	5.1430798	5.275873	5.3003216	5.4398856	5.2035885	5.298029	5.2347064	4.8797445	5.083919
1393454_at	3.6522052	2.9333305	3.1135075	3.1094508	3.0063853	2.7760866	2.7829523	3.149707	2.8618436	3.4619725	2.8772352	3.186391	2.949284	3.0461843	3.0577648	3.2999344	3.0372362	2.99133	2.8711023	2.9630136	3.388964	3.114349	2.9593563	2.9172158	3.5067196	3.0837266	3.0564833	3.1695924	3.2569466	3.0638893
1393455_at	7.712772	7.775445	8.036181	7.935144	7.7861457	8.041701	7.885626	8.09959	7.9479113	7.6162095	7.69406	7.788447	7.7258987	7.7624106	7.994651	7.7688355	8.073469	7.9877706	7.640179	7.7328196	7.8263793	7.8885837	7.901317	7.8056884	7.6898212	7.923292	7.7857294	7.805127	7.968784	7.7532673
1393456_at	3.0783124	2.9473882	2.8039298	2.7133083	2.6542835	2.969964	2.8766892	3.110279	3.0576606	2.5608444	3.0815341	3.0596962	3.0524664	2.9309492	3.0781517	3.0130367	3.0845401	2.7609267	3.0526414	3.070013	2.8892198	2.966795	2.9661064	2.885448	3.0723736	3.0919807	3.1385348	3.0290103	3.09909	2.779684
1393457_at	3.3887196	3.1154711	3.1424913	3.2433178	3.3474848	3.506982	3.3051934	3.0764775	3.1380804	3.1814094	3.1523178	3.1477	3.0545528	3.3416085	3.42448	3.279875	3.413407	3.0707889	3.1582048	3.3208168	3.2918773	3.326902	3.139966	3.113725	3.2168477	3.0844233	3.2019465	3.2219045	3.3092387	3.3332717
1393458_s_at	6.8739634	7.0096407	6.9473047	6.887649	6.9845476	6.835333	6.8557563	6.8461576	6.9422827	7.023717	6.9208584	6.739841	7.1101522	7.1252804	6.5977244	6.9838095	6.6997995	6.7114797	6.8240075	6.793507	6.8402276	6.7167244	6.792309	6.984272	7.1550927	6.9430976	6.8681445	6.772319	6.893451	6.826601
1393460_at	6.680894	6.4117575	6.538769	6.661083	6.791384	6.764319	6.7280946	6.66708	6.454067	6.6837354	6.8204923	6.79862	6.6327357	6.523302	6.537862	6.661384	6.7860146	6.649238	6.6979165	6.6912527	6.6689177	6.7449064	6.671075	6.5159316	6.8879747	6.5016894	6.5902047	6.4334974	6.428485	6.668866
1393461_at	7.3571005	7.3193235	7.3648777	7.365978	7.3032055	7.4723406	7.175851	7.226956	7.429134	7.3362703	7.1365523	7.1534967	7.4678893	7.4071317	7.3045588	7.5706253	7.4386244	7.4607787	7.3670797	7.3425407	7.3220696	7.0985603	7.4153843	7.409989	7.6148586	7.465061	7.333304	7.164322	7.385495	7.432396
1393462_at	3.7585812	3.8594294	3.7243695	3.8785596	3.9088445	3.9049225	3.8644156	3.6248631	3.754911	3.7499032	3.8323088	3.8686743	3.8593702	3.5625749	3.840476	3.867023	4.0083737	4.0159364	3.8925314	3.8305311	3.9687233	3.9017534	3.5095391	3.9915793	3.6492188	3.7177691	3.8172295	3.8650353	3.7529879	4.042387
1393463_at	4.3481207	4.0095425	3.9267516	4.0133123	3.9081764	4.0786924	4.2031784	4.1555433	3.9495568	4.0169144	4.002081	4.2050295	4.1236973	3.8324978	4.074854	3.997395	4.2270327	4.1138687	4.308361	4.0054407	4.1138754	3.9943652	4.0380354	4.121172	4.169218	4.0798845	4.01017	4.2509565	4.1385546	3.9608595
1393465_at	5.674721	5.922018	5.883956	5.79679	6.0623174	5.829223	5.7042418	5.4746904	5.881234	5.5196276	5.7054224	5.5680456	5.6476555	5.7735863	5.77224	5.49862	5.612192	5.639591	4.9554577	5.614565	5.757448	5.700533	5.6748857	5.435265	5.5250607	5.759346	5.357319	5.4982986	5.40226	5.430423
1393466_at	5.724556	5.4078255	5.6132603	5.5624485	5.490103	5.7215543	5.5297422	5.3927813	5.4742727	5.5917664	5.632077	5.749569	5.444272	5.4458613	5.657736	5.344393	5.574417	5.4791217	5.6350527	5.5146856	5.556835	5.5983152	5.483425	5.404529	5.712136	5.4441576	5.7198935	5.7236447	5.3963737	5.6909566
1393468_at	4.998355	4.2985106	4.5457525	4.442747	4.5220623	4.7158213	4.725598	5.0187016	5.0127087	4.7128716	4.9957857	4.869546	4.983327	4.606182	4.7390804	4.6868696	4.5881405	4.685506	4.9503994	4.5205584	4.4354324	4.8781996	4.8871317	4.552843	4.3572655	4.84274	4.530819	5.138116	4.720539	4.748081
1393469_at	2.4455392	2.3568466	2.1308537	2.4033632	2.3401654	2.3097372	2.2488089	2.3170688	2.3643506	2.457848	2.5860052	2.1084402	2.2533057	2.482452	2.2763238	2.3741722	2.3693805	2.335397	2.4161139	2.16899	2.3914876	2.2626677	2.5113761	2.3084068	2.3548357	2.482452	2.4129112	2.36415	2.216492	2.3375833
1393470_at	3.4295962	3.622111	3.424623	3.6781685	3.4585238	3.8335874	3.8210015	3.6337285	3.2983975	3.4033003	3.582314	3.3467507	3.3618076	3.5887249	3.7314875	3.3215184	3.9244628	3.5432749	3.4038854	3.4815104	3.4726357	3.593216	3.7175367	3.5770063	3.5244117	3.4484358	3.7911716	3.5689976	3.392605	3.5782902
1393471_at	3.1239803	2.8750548	2.940072	2.8340962	2.697867	2.9479802	2.995628	3.4522824	2.8617487	2.7823927	3.1262221	3.1419473	2.7215815	3.1871715	2.9963887	2.7560701	2.9975204	3.0495093	3.0658357	3.1148267	3.2328696	3.0340247	3.0172842	2.9895444	2.9441159	2.8533964	3.0308223	3.2982507	3.0532799	3.2884002
1393472_at	4.0178456	4.288099	4.1265044	3.951315	4.1838884	4.1716866	4.158283	3.9006128	3.9742615	4.0684276	4.0625987	4.1610484	4.0052347	3.8579328	4.348116	3.8513217	4.439956	4.4045467	4.387824	4.117474	3.9753416	3.9136493	4.217869	4.193427	4.264457	4.1259217	4.1975245	4.1186833	4.0243726	4.1037292
1393473_at	3.1638668	3.266606	3.1240404	3.011872	2.9495718	3.028226	3.1076088	2.9151974	2.9986432	3.269185	3.1892636	3.2150984	3.464658	3.1058435	3.3020675	3.236016	3.1412442	3.0659423	2.9830997	2.9589155	3.1513715	2.9392068	2.9010017	3.1144183	2.9375923	2.9333577	2.9859395	3.23855	3.0897343	3.1162107
1393475_at	3.0352206	3.0634801	2.941971	3.1727147	3.228656	3.040211	2.9656227	2.8264492	2.8690434	2.976047	3.0953746	3.0536017	2.7811182	2.8385901	2.9415717	3.0799196	2.9943314	3.021635	3.0568426	2.7836037	3.0893872	3.0816348	2.7675657	3.0455208	3.0108325	3.0805707	2.923221	3.0625517	2.969307	3.0218978
1393476_at	4.3166995	4.151865	4.1331425	4.36271	4.209446	4.3482966	4.230278	4.0112224	4.216772	4.124332	4.0551205	4.244777	4.3255825	4.177277	4.3697133	4.1918087	4.4992137	4.210751	4.5973315	4.2865047	3.9631472	4.057175	4.22225	4.3570523	4.099152	4.3393106	4.160657	4.161432	4.111456	4.2741423
1393477_at	6.0223446	6.1500196	5.668107	5.913201	6.1230545	5.910554	6.1988616	5.6669626	5.8892307	5.7873945	5.82049	6.1349535	5.8281193	5.9991856	5.861543	6.020682	6.3508496	6.295813	5.922013	5.9087076	5.9421363	5.7326336	6.2328777	6.0074205	6.3142447	6.0760684	6.004586	6.2828903	6.057929	5.8385463
1393478_at	6.168371	6.0573354	6.7687097	6.223015	6.2519703	6.805691	6.065201	6.339644	7.603004	7.1170983	6.5792217	6.213276	6.3301945	6.4095306	6.264155	7.0592313	5.9947534	7.1930814	7.270277	6.2511883	7.5676184	6.6080465	7.516182	7.1167946	6.5667686	7.125923	6.841215	6.611299	6.901189	6.846792
1393481_at	2.8978279	2.9927778	2.8461049	2.9859695	2.9295108	3.0396674	2.8701787	3.0159264	2.9090724	2.9339507	3.1235397	3.058717	2.962749	2.8960328	2.828002	2.8668487	2.8507578	2.9107263	2.9754217	2.97018	2.9618602	2.856966	2.6797516	2.939437	2.7779915	2.8423498	3.0102243	3.0803127	2.911554	3.0429323
1393482_at	4.6176934	4.4885197	4.617614	4.458948	4.448144	4.620838	4.553456	4.362711	4.402334	4.5059576	4.4396048	4.61683	4.611247	4.455615	4.7133284	4.5924425	4.8917017	4.710971	4.6221466	4.5461245	4.551216	4.511444	4.581295	4.3260126	4.4563913	4.5843363	4.6182146	4.68744	4.687643	4.8020678
1393483_at	2.7725062	2.8525293	2.8393278	3.0860317	2.6630802	2.8105218	2.618258	2.7394843	2.8232343	2.8044384	2.9812326	2.9571812	2.7112172	2.8100865	2.7995555	2.897646	3.0313184	2.7983735	2.999051	2.8514102	2.8803554	2.6816642	2.8993614	2.8714793	2.993983	2.891855	2.9977279	2.819811	2.8423603	2.832994
1393484_at	3.8056946	3.4554403	3.3250227	3.4682574	3.4504502	3.4147117	3.4729178	3.2972398	3.464643	3.4382665	3.2535195	3.441412	3.281566	3.651847	3.5212393	3.314726	3.8285735	3.3713863	3.490085	3.273616	3.2822552	3.4399583	3.363456	3.3933501	3.4035645	3.2173502	3.2315757	3.726781	3.2483687	3.4896057
1393485_at	3.7093906	3.9224606	3.6255975	3.491014	3.6755347	3.7209082	3.630587	3.4521642	3.380961	3.6403055	3.6655707	3.5676486	3.728178	3.555527	3.6366677	3.5504525	3.8172195	3.65875	3.6941392	3.627573	3.7892	3.629214	3.5853248	3.6644442	3.3658736	3.4027286	3.8028336	3.6933722	3.8543031	3.7644625
1393486_at	6.3287997	6.2686305	6.1783094	6.1409864	6.1500998	6.2826843	6.1691723	6.2758393	6.291642	6.2534885	6.358225	6.384515	6.1423182	6.165221	6.5240006	6.198691	6.4223695	6.3109245	6.3986883	6.2581096	6.3268566	6.285761	6.3210945	6.29688	6.3221107	6.2765336	6.387059	6.3111234	6.348535	6.5899134
1393487_at	4.637924	4.427939	4.6986246	4.6806192	4.8885345	4.59451	4.2418957	4.7952313	4.6184425	4.7748632	5.203782	4.468563	4.62735	5.1853	4.3925247	4.5852003	4.312299	4.265832	4.7095175	4.6691303	4.920794	4.5673575	4.7246027	4.300236	4.453533	4.5124187	4.497369	4.36495	4.990854	4.819919
1393488_at	3.0289874	3.0984435	2.8085864	3.0921793	3.1014712	2.9471645	3.0057778	2.992234	2.917838	3.059327	3.2880027	2.7615006	3.0396736	3.0161185	3.0690699	2.7991333	2.8831933	3.0894558	3.1576219	2.9287105	2.8970456	3.1440108	2.7942421	2.778221	3.2113523	2.809901	3.061582	3.1101422	3.092452	2.8861706
1393489_at	3.1637623	3.2779055	3.2449756	3.030386	3.1602085	3.309908	3.2463336	3.1391664	3.1171513	3.4528782	3.0559037	3.3652978	3.2368696	3.055478	3.4513333	3.291027	3.3835907	3.3065488	3.0963097	3.398072	3.4271007	3.0581055	3.28996	3.5413666	2.9267566	3.0551922	3.4291916	3.2670178	3.3273144	3.211361
1393490_at	4.692542	4.37521	4.735052	4.262619	4.4864416	4.4126463	4.484297	4.5995073	4.872713	4.8587847	4.696919	5.071971	4.326049	4.5728703	4.870493	4.0285106	4.4751997	4.4655857	4.823533	4.574312	4.503392	4.649413	4.602827	4.58597	3.8387318	4.743127	4.7774096	4.9062176	4.5815153	4.75498
1393491_at	4.0821595	3.5319476	4.088732	4.0723286	4.1416755	3.9497836	3.9447813	3.7866783	4.0929184	3.4387264	4.0287743	4.0617037	3.283725	4.0914745	3.8327482	4.0333643	4.238505	3.9128718	3.5704317	4.091381	4.002754	4.1242666	4.2617316	3.7658257	3.8898568	4.3422155	3.0071404	3.7745085	3.7667413	3.9518514
1393492_at	6.300604	6.4698305	6.418995	6.360175	6.457714	6.2771454	6.553211	6.3083944	6.363078	6.2119465	6.147707	6.237852	6.823287	6.356755	6.1615343	6.391123	6.4611874	6.5364423	6.4096613	6.439847	6.369358	6.3087964	6.372081	6.271398	6.574259	6.5936155	6.446822	6.0235653	6.5246205	6.3699517
1393493_at	2.962847	2.6155243	2.8648286	3.1639428	2.678681	2.4974136	2.9152682	3.0728192	2.655892	2.594431	2.9123013	3.0785334	2.8502011	2.9478567	2.9544625	2.6837306	2.819631	2.8477654	2.62261	2.7618566	2.7934928	2.9829478	2.940762	2.7028651	2.9431732	2.724493	2.644277	2.8102734	2.9956264	2.864021
1393495_at	5.524337	5.6496353	5.251501	5.273036	5.5587845	5.4979563	5.388728	5.339739	5.4506655	5.46424	5.3654175	5.55949	5.6154456	5.5820456	5.280308	5.321142	5.4821644	5.537628	5.4046674	5.4616385	5.3173466	5.675784	5.2707376	5.872787	5.5499783	5.4308624	5.7118087	5.375083	5.2909536	5.206279
1393496_at	3.8723443	4.0662	3.8357143	3.807558	3.8749654	3.9552896	4.1390953	4.019494	4.0681314	3.862916	4.0201206	4.2618113	3.9515662	3.9338555	4.0337267	3.9773123	4.1790767	3.995351	4.0469995	4.1680083	3.9851077	4.015018	4.0699134	4.0871186	3.886002	3.9208803	3.8096342	4.0836678	3.967876	3.8890917
1393497_at	3.5917642	3.5708022	3.4055076	3.6733613	3.5241494	3.428259	3.630003	3.2504873	3.624387	3.501858	3.7399006	3.6783903	3.3142188	3.5511088	3.5311112	3.310931	3.571898	3.5435503	3.5135503	3.2984476	3.5939398	3.438914	3.3496346	3.679068	3.6105435	3.5779736	3.3509867	3.5511363	3.3975964	3.488481
1393498_at	2.607709	2.3542562	2.3003287	2.4083238	2.3790748	2.4972427	2.3296616	2.2366214	2.4709003	2.3944607	2.4799798	2.434593	2.4171958	2.3262303	2.7612975	2.3840015	2.4142632	2.2222207	2.418328	2.4756393	2.3985195	2.704959	2.5357468	2.3262842	2.4797919	2.332636	2.3077433	2.456031	2.5407403	2.4468808
1393499_at	7.5273733	7.9929423	7.6060185	7.3702393	7.3842897	7.6860113	7.535467	7.909379	7.7083592	7.4242764	7.399725	7.2400665	7.876664	7.187261	7.3962874	7.4677978	7.496891	7.765657	7.1902313	7.397189	7.4324203	7.3363023	7.7566385	8.061928	7.8039823	7.6512604	7.6504617	7.455623	7.3852987	7.122353
1393500_at	4.8982573	4.502466	4.3633766	4.5109653	4.1323767	4.486235	4.5265446	4.6275773	4.306591	4.281247	4.7116733	4.846552	4.1980515	4.445093	4.3306465	3.8362918	4.511874	4.608408	4.265516	4.599567	4.4934435	4.3752985	4.586564	4.323599	4.2729225	4.3839526	4.4797792	4.662853	4.5427074	4.5475793
1393501_at	3.0654924	2.746594	3.021395	3.0050144	3.0410447	3.3266058	3.115868	2.8663387	3.1756992	2.761551	3.0769079	2.9460785	2.7306538	3.3597503	2.9488275	2.6476212	2.8850865	3.006289	3.1430235	3.3148675	3.129745	2.9995766	3.1449122	2.8562546	3.3368926	3.359709	2.8177857	2.8496413	2.784175	2.9065108
1393502_at	7.0111594	6.9720244	7.1090007	6.8906007	6.9177585	6.6812606	7.0992203	6.9619493	6.926826	7.0261345	6.903973	7.0767584	7.0304813	7.049629	6.9371424	6.888897	7.018139	6.899913	6.686199	6.8319283	6.816693	6.955064	6.9279447	6.939017	6.9610004	6.7746215	6.7711735	6.9066353	6.888134	6.704463
1393503_at	3.3819876	3.303253	3.4860444	3.5920568	3.2782288	3.6655068	3.590326	3.3693871	3.7287803	3.4833553	3.6043394	3.8396792	3.5574594	3.578534	3.5688996	3.6572492	3.7731228	3.757402	3.5591369	3.540564	3.4071445	3.8351436	3.4752345	3.8204782	3.2197318	3.6512709	3.5099096	3.4129658	3.4754033	3.622988
1393504_at	2.8449037	2.852343	2.8593214	2.796777	2.8709283	2.8728752	2.9240294	2.7568083	3.0848672	2.6959393	2.6931174	3.1064231	2.7753344	3.0632718	2.827519	2.9206212	2.8619914	2.9233057	2.987894	2.642536	2.7826858	2.956771	2.7175198	2.962147	3.167063	2.888601	2.6840353	3.0290854	3.0914717	3.038183
1393506_at	3.8459759	3.9395914	4.0975595	4.1718917	4.069714	4.027118	4.017659	4.004821	4.005656	3.9351869	3.928511	3.9601104	4.0094166	3.658186	4.0485964	4.3364286	4.2657504	4.0168667	4.058188	4.180766	3.9011111	3.8800325	4.066265	4.079082	4.1546564	4.002437	3.9657676	3.9975488	4.000756	4.1990266
1393507_at	3.6050577	3.639012	3.4175308	3.8643737	3.7272363	3.6670313	3.6424408	3.8796136	3.4382029	3.8518276	3.735004	3.9423192	3.754706	3.7035465	4.10836	3.9426777	3.7079651	3.7148857	3.942445	3.613823	4.0382853	3.837759	3.7257786	3.5182526	3.4846063	3.8577776	3.5602767	3.430793	3.9237936	3.6401649
1393508_at	9.094853	9.559515	8.764049	8.870803	8.623101	9.527164	9.172184	8.756564	9.274272	8.323753	8.622424	9.206559	8.95324	8.6970215	9.45338	8.664823	9.326294	9.4752	8.244208	8.999264	8.505633	9.401044	9.299371	9.293209	8.366304	9.16759	8.969175	8.791625	8.362975	8.139682
1393509_at	4.3434296	4.4939137	4.2259564	4.4264536	4.020165	4.335398	4.303243	4.395479	4.202525	4.097564	4.2043767	4.417879	4.282142	4.0850773	4.573347	4.2395177	4.439333	4.4322233	4.034791	4.277237	4.2878203	4.1684985	4.190349	4.2145295	4.209897	4.346474	4.353265	4.40475	4.115391	4.1643696
1393510_at	3.6162481	3.4380414	3.591884	3.676308	3.411548	3.5829496	3.087421	4.2054253	3.8088636	3.5051804	3.200794	3.4335167	3.5261207	3.5261192	3.547342	3.7192364	3.6582377	3.9882526	3.8086777	3.5250592	3.6219535	3.800043	4.838759	3.7101908	3.331654	3.5571141	4.4818134	4.1821837	3.4742866	3.4479718
1393511_at	3.8321075	3.717897	3.5939074	3.737136	3.6962044	3.9103932	3.7076232	3.8037682	3.9429574	3.758881	3.8013885	3.7499638	3.7018864	3.890349	3.671616	3.7124126	3.8276503	3.8986878	3.938266	3.9087007	3.7542293	3.6728437	3.6587517	3.6890376	3.7842371	3.9561617	3.7337477	3.583639	3.5629263	3.713006
1393512_at	3.5000644	3.3334768	3.3190885	3.463607	3.2799861	3.5462725	3.500725	3.6681228	3.7396173	3.21102	3.8160958	3.4945831	3.6055653	3.0688884	3.4822245	3.4198472	3.5501347	3.0432484	3.4674785	3.7955508	3.5098464	3.6983025	3.49991	3.2469156	3.9146683	3.4050772	3.3452716	3.5573802	3.438851	3.4084625
1393513_at	3.57313	3.5978293	3.6661823	3.9618015	3.9473233	3.7684746	3.6912963	3.76229	3.4739408	3.4510567	3.9952993	3.8254282	3.5039682	3.475251	3.8466434	3.6545327	3.914	3.6199617	3.8088758	3.670618	3.6919582	3.7334428	3.4932475	3.4374254	3.5976448	3.797589	3.7541342	4.2574778	3.6606104	3.6925223
1393514_at	2.9934378	2.962318	2.699253	2.8891616	3.0022495	2.9581306	3.041029	2.8444138	2.8075356	2.596138	2.7619276	2.7840996	2.8550305	2.7481003	2.8826861	2.8130317	2.8830948	2.7598538	2.9429593	2.870709	2.7577214	2.7441578	2.6967854	2.8245974	2.8136601	2.8844771	2.7813573	2.8659482	2.9586368	2.982532
1393515_at	3.5457165	3.1447823	3.4471593	3.2761657	3.2810822	3.1487188	3.2202172	3.463983	3.4036274	3.324201	3.1348891	3.1423388	3.120587	3.2919488	3.6308126	3.512507	3.6385307	3.596058	3.2815957	3.4669545	3.4723623	3.0065546	3.416563	3.4304857	3.517194	3.1790156	3.2864547	3.421384	3.1783113	3.4864252
1393517_at	5.933667	5.9452653	6.0415783	6.183492	5.913038	6.0516243	5.9462204	6.116854	5.843758	5.9478354	6.1776586	6.022058	6.07967	5.898698	6.20843	5.805231	6.274157	6.115605	6.067702	6.153393	6.181058	5.782261	6.0742984	6.000876	5.875595	5.8113804	6.288282	6.1333194	6.0315924	5.9960394
