Something	201-031016-JAP_(Rat230_2).CEL	202-031016-JAP_(Rat230_2).CEL	204-031016-JAP_(Rat230_2).CEL	205-031016-JAP_(Rat230_2).CEL	206-031016-JAP_(Rat230_2).CEL	207-031016-JAP_(Rat230_2).CEL	208-031016-JAP_(Rat230_2).CEL	209-031016-JAP_(Rat230_2).CEL	210-031016-JAP_(Rat230_2).CEL	212-031016-JAP_(Rat230_2).CEL	213-031016-JAP_(Rat230_2).CEL	214-031016-JAP_(Rat230_2).CEL	216-031016-JAP_(Rat230_2).CEL	217-031016-JAP_(Rat230_2).CEL	218-031016-JAP_(Rat230_2).CEL	219-031016-JAP_(Rat230_2).CEL	221-031016-JAP_(Rat230_2).CEL	222-031016-JAP_(Rat230_2).CEL	223-031016-JAP_(Rat230_2).CEL	224-031016-JAP_(Rat230_2).CEL	225-031016-JAP_(Rat230_2).CEL	226-031016-JAP_(Rat230_2).CEL	227-031016-JAP_(Rat230_2).CEL	228-031016-JAP_(Rat230_2).CEL	229-031016-JAP_(Rat230_2).CEL	231-031016-JAP_(Rat230_2).CEL	232-031016-JAP_(Rat230_2).CEL	233-031016-JAP_(Rat230_2).CEL	235-031016-JAP_(Rat230_2).CEL	236-031016-JAP_(Rat230_2).CEL
1390789_at	10.414386	10.360942	10.429925	10.321465	10.286552	10.450915	10.284906	10.546511	10.295221	10.323405	10.207338	10.223097	10.512511	10.306654	10.426744	10.430447	10.3246975	10.484865	10.255469	10.313144	10.423593	10.425509	10.353363	10.38584	10.532053	10.247603	10.51144	10.541729	10.222394	10.353387
1390790_a_at	3.0525417	3.2658875	3.0892053	2.9886484	3.144314	2.989869	3.2650433	3.1220145	2.82157	3.067859	3.2812715	3.2572856	3.2460496	3.1194515	3.1814413	3.182361	2.9140072	3.2431026	3.3252282	3.2732062	3.061759	2.8471575	2.9745755	3.0366368	3.0015278	3.238142	3.0742438	3.4121988	3.0199974	3.0490258
1390791_at	6.176698	6.1923957	6.0973134	5.9410834	6.066247	6.150327	5.9163065	6.380381	5.9693213	5.8246975	5.7156262	6.258023	6.015649	5.762325	6.0326877	5.9418597	5.9605575	6.0408525	5.7149158	6.055031	6.068438	6.0472035	6.024152	5.8879256	5.7944436	5.8638783	6.291128	6.1363735	5.8359175	6.132484
1390792_a_at	4.4795723	4.3741546	4.906412	4.8675756	4.572487	4.4927597	4.547962	4.4745793	4.6350183	4.7300167	4.7641306	4.816867	4.7118406	4.701447	4.5412807	4.996566	4.643812	4.6050816	4.8359375	4.781477	4.870084	4.8697376	4.599372	4.3677874	4.816286	5.034995	4.930854	4.7550583	4.448292	4.3825006
1390793_at	6.7525787	6.803278	6.8883743	6.8427954	6.974947	6.7616944	6.930131	6.80091	6.7776837	6.901435	6.6364365	6.97868	7.0579348	6.698868	6.920081	6.8285427	6.750673	6.913096	6.6024227	6.975189	6.917738	6.7630243	6.5363884	6.9558344	6.6751785	6.837602	6.7173667	6.668082	7.022096	6.89715
1390794_at	7.6639595	7.899271	7.6717463	7.762628	7.89587	7.802036	7.8208046	7.71244	7.525224	7.845986	7.5167093	7.834283	7.743422	7.825121	7.7451034	7.870247	7.903484	7.7326064	7.781388	7.7308245	7.975214	7.6218605	7.730239	7.713805	7.8039303	7.821665	7.7304626	7.613634	7.729738	7.9158907
1390795_at	11.492498	11.414086	11.381054	11.444796	11.487667	11.301678	11.414086	11.321971	11.545539	11.450401	11.513426	11.442159	11.471569	11.506955	11.429375	11.393181	11.414448	11.412124	11.507669	11.428075	11.542859	11.422331	11.468117	11.411002	11.36912	11.510984	11.421119	11.306118	11.574976	11.411483
1390796_at	4.8880033	4.876942	5.142589	5.379364	4.9959884	5.1357994	4.886005	5.554739	5.3015466	5.3273425	4.8866067	4.98886	5.276592	4.935297	5.479436	5.0499716	5.200174	5.1674995	5.1854544	5.2350616	5.2509756	5.0535917	5.158904	5.134029	5.4235287	5.0093412	5.3076353	5.41631	5.06678	5.3542976
1390799_at	7.2205877	7.263915	7.5226946	7.369334	7.1041527	7.1082096	7.1882706	7.2069287	7.332532	7.493822	7.0094423	7.1596093	6.903034	7.1987495	7.269259	7.383277	7.183965	7.2689505	7.231968	7.325105	7.375923	6.999323	7.3252273	7.3884935	7.3038797	7.159512	7.321344	7.265156	7.0909047	7.148925
1390800_a_at	6.962458	7.0323615	6.9144464	6.7137375	6.792031	6.8190618	7.0817223	7.2468843	6.6195745	6.95259	6.604199	7.23074	6.6936007	6.8452935	6.829984	6.8344393	6.7179823	6.6427145	6.5676494	7.146794	6.8042207	7.034886	6.789546	7.1365957	6.9390783	6.803328	7.145629	6.8934793	6.7671566	6.586594
1390801_at	5.260891	5.4320173	5.5432997	4.7982693	5.698241	5.274211	5.4134207	5.3306894	5.259839	5.27236	5.4677715	5.492813	5.3675537	5.175124	5.3024797	5.300912	5.160226	4.888357	5.0882597	5.1578856	5.501173	5.7344933	5.3281317	5.4903636	4.9374104	5.222189	5.5601196	5.5695724	5.5050716	5.368206
1390802_at	7.698547	7.717085	7.802691	7.6266255	7.8466206	7.79575	7.8132544	7.8518295	7.9606605	7.941582	7.546725	7.8638844	7.6926084	7.6585345	7.6563244	7.718802	7.7315435	7.417404	7.4887505	7.772536	7.550848	7.7520146	7.5396714	7.9710903	7.7069716	7.8367047	7.8935456	7.8960667	7.792289	7.727819
1390803_at	7.5842905	7.7190533	7.7332115	7.8649006	7.6555448	7.6941686	7.678361	7.794341	7.725482	7.745312	7.2256145	7.579693	7.582157	7.7991242	7.9012957	7.6243234	7.649381	7.769019	7.603381	7.6167965	7.7254443	7.641549	7.401801	7.7368045	7.795766	7.546093	7.9643974	7.764461	7.698857	7.6616178
1390804_at	3.8854923	3.7006326	3.9374375	3.515111	3.3889852	3.321746	3.5512502	3.9456768	3.343375	3.8463817	3.7188637	3.876472	3.585569	3.647811	3.6299043	3.7188637	3.4389148	3.6539726	3.4342475	3.645805	3.934463	3.826985	3.952083	3.6990218	3.7606075	3.8822508	3.9067235	3.6728368	3.6415737	3.5670676
1390805_at	7.3444743	7.391157	7.155368	7.1237497	7.473046	7.313534	7.289675	7.5148473	7.3012986	7.441735	7.425858	7.5101666	7.5765214	7.45495	7.1496034	7.506583	7.3210497	7.223601	7.523332	7.3238163	7.360739	7.276549	7.4643455	7.3134074	7.541196	7.146545	7.3587413	7.1943207	7.460513	7.156757
1390806_at	8.37733	8.454999	8.473795	8.534808	8.646307	8.413953	8.780503	8.837785	8.745007	8.660577	8.567859	8.435475	8.561146	8.760669	8.489347	8.630284	8.497145	8.454891	8.490037	8.624172	8.442957	8.435401	8.426281	8.772926	8.632715	8.541221	8.511855	8.206922	8.645838	8.619456
1390808_at	7.261358	7.202806	7.409271	7.313389	7.030551	7.2635627	7.0548487	7.232974	7.164989	7.208661	6.846388	7.1578064	7.2218337	7.1051903	7.4283924	7.2426615	6.9579635	6.9731474	7.0009646	7.2572618	7.2003865	7.0820303	6.9878345	7.299398	7.456574	7.2133837	7.332293	7.0110893	6.848654	7.2075
1390809_at	3.1159148	3.007344	3.3758197	2.971929	3.200029	3.0160146	3.2345138	3.376098	3.184831	3.3477676	3.5430431	3.5328548	3.3077526	3.0235138	2.9781055	3.3725667	3.4997888	3.185106	3.4185135	3.3024006	3.207024	3.3471806	3.2741358	3.23239	3.0415208	3.418378	3.4114563	3.032816	3.2712734	3.3428571
1390810_at	4.860983	4.9702215	5.032507	4.9057302	4.7769804	4.882851	4.824764	4.697164	4.788087	4.3514414	5.046504	4.692357	4.9557867	4.9900684	4.9792027	4.9328995	4.9352045	5.193928	4.9488335	4.7539825	4.669279	5.1013765	4.7487426	4.938407	5.127204	4.7850976	4.8968754	5.0148516	4.7958403	4.8604
1390812_a_at	5.3439703	5.7025275	5.497114	5.459118	5.134383	4.669059	4.8945312	4.9377875	5.3222127	5.3259377	4.6885657	5.2864995	5.286002	5.244085	5.3002715	5.349672	5.015768	5.304658	5.408312	4.6800237	5.3066783	5.078877	5.092226	5.581609	5.272669	5.1369734	5.1831923	5.0863094	5.2433753	5.156939
1390813_at	6.560939	6.323499	6.036639	6.0935435	5.713757	5.29467	5.908259	5.190091	5.975176	5.4514303	5.1948314	5.7301197	5.4472	5.997421	5.981861	5.6307416	5.855452	5.8590508	5.3634872	5.883576	6.350567	5.4281287	5.9716916	5.7783637	5.8102865	6.064575	5.9415045	6.2586627	6.139937	6.0570674
1390814_at	8.080148	8.388548	8.185247	8.146147	7.922184	8.004217	8.10099	8.102682	8.153143	8.041171	7.896906	8.334118	7.948903	8.03804	8.105031	7.903937	7.9457173	8.097544	8.142177	8.009722	8.412196	7.9453754	8.191357	8.23271	8.291486	8.108975	8.272333	7.9895096	8.142999	8.166491
1390815_at	3.511522	3.4976623	3.1251383	3.4483478	3.706189	3.379415	3.7577455	3.6521437	3.4586902	3.4874065	3.6551163	3.848589	4.0841236	3.865051	3.379743	3.974685	3.847625	3.460652	3.9491313	3.5591743	3.8537555	3.947216	3.7767155	3.9566634	3.4964976	3.8681552	3.3761907	3.4643579	3.474417	3.6875274
1390816_at	4.3712606	3.9568498	4.044116	4.097898	4.340969	4.034279	3.894399	3.9242475	4.0544767	3.6317346	4.1773386	3.930924	3.819521	4.3827147	3.848157	3.9854054	3.9270375	4.3316956	4.183877	4.6348495	4.357121	4.0947113	3.7925053	4.1538324	4.18279	4.208432	4.1674986	4.2120295	4.2182302	4.0804434
1390817_at	6.186904	6.1777945	6.6103487	6.4083066	5.9009304	6.302148	6.1131687	6.173309	6.144492	6.237994	6.2983594	6.2770886	6.276837	5.7451296	6.3728	6.292061	6.244248	6.4771533	6.431038	6.502746	6.03959	6.302045	6.3018503	6.488333	6.225722	6.1550794	6.422348	6.140626	6.4205256	6.2239337
1390818_at	5.2480774	5.2763767	5.2774696	4.636772	5.390504	5.2992544	5.146884	5.18058	5.3320484	5.078903	5.1179795	5.5859523	5.0356464	5.575636	5.0155487	5.257205	5.2707376	5.5929995	5.0149717	5.3341894	5.359294	5.347122	5.5115547	5.3181343	5.3113527	5.48335	5.259816	5.102646	5.2762437	5.40679
1390819_at	6.90834	6.7739325	7.1380677	6.9949384	7.324156	7.059009	7.0561414	7.399122	7.2684665	7.024117	7.3555503	7.2833605	7.0717154	7.268319	7.1139007	7.232435	6.922343	7.2777715	6.940357	7.023369	7.3504386	7.3577003	7.622237	7.105626	7.096916	7.1085343	7.2086515	7.2142744	6.9424853	7.268148
1390820_at	8.371662	8.346849	7.9295406	8.262622	8.183326	8.052587	8.269582	8.531124	8.192668	8.231073	8.255373	8.2724285	8.307458	8.136793	8.095786	7.9207497	7.931828	8.331434	7.979479	8.112547	8.407751	8.050547	8.28707	8.210533	8.400714	8.344481	8.737217	8.16419	8.088269	8.321586
1390821_at	3.1441445	3.6709332	3.501757	3.610191	3.377936	3.4473808	3.4597876	3.568367	3.3130274	3.4271193	3.3463717	3.7366953	3.3833332	3.547947	3.5197687	3.1361845	3.2587237	3.2724934	3.260134	3.137776	3.0662313	3.617161	3.4605474	3.6106505	3.4223566	3.24056	3.4538054	3.4075575	3.6013067	3.5203264
1390823_at	3.53985	3.7029696	3.5565286	3.1508665	3.5590436	3.394705	3.8999197	3.362139	3.650884	3.8962872	3.5637069	3.5667877	3.7200449	3.569463	3.6221628	3.7152023	3.8774958	3.715446	3.1658363	3.614506	3.516332	3.456413	3.4769382	3.4618587	3.3921926	3.3805919	3.5069957	3.5361817	3.3600233	3.5590436
1390824_at	4.592943	4.8491564	4.289242	4.532667	4.605791	4.461278	4.3756466	4.2915907	4.5865955	4.100586	4.931116	4.5815787	4.5354443	4.846019	4.8467484	4.251669	4.534382	4.7105446	4.7001734	4.580191	4.4897947	4.735017	4.7694983	4.304932	4.344954	4.5598965	4.6860247	4.819626	5.0628977	4.7413063
1390825_at	6.812003	6.8854628	6.812876	6.930159	7.0649896	6.8208437	7.0704985	7.0807595	7.0604634	7.1612797	6.946286	7.1075788	6.996463	7.127631	6.6261826	6.798837	6.9774003	6.8106737	7.0631485	6.6963177	7.053243	6.922074	6.913901	6.7603354	6.794081	7.012174	7.0738335	7.159088	7.2240114	6.959688
1390826_at	4.0777626	4.5954175	4.5618453	4.657716	4.6460323	4.507349	4.8925915	4.5569725	4.679772	4.2614512	4.8292637	4.923315	4.892782	5.1287975	4.033726	4.509532	4.7045183	4.6049376	5.0951366	4.197727	4.3546247	4.4812336	4.8681293	4.6306367	4.596614	4.4251175	4.763185	4.5935245	4.6231284	4.7752113
1390828_at	2.6722858	2.7868986	2.6247275	2.866156	2.4725838	3.0150292	2.5587926	2.7260072	2.7157788	2.6585455	3.0341454	2.5109887	2.7285616	2.7449422	2.9061441	3.113314	2.710119	2.6793904	2.7503192	2.7126427	2.6818588	2.768535	2.892233	2.3647094	2.750571	2.8871832	2.7701278	2.551425	2.55802	2.5412502
1390829_at	3.1833267	3.3902645	3.3083959	3.3867133	3.5569415	3.290492	3.3282278	3.1655848	3.5221393	3.1105738	3.5495331	3.547689	3.7765865	3.5512502	3.3434205	3.4058313	3.618101	3.4393363	3.4675596	3.464761	3.5606308	3.8014226	3.5276802	3.367454	3.2245636	3.5050302	3.4496174	3.8148348	3.3662672	3.5415943
1390830_at	6.4351892	6.3600445	5.961115	6.369934	6.538502	6.3539424	6.447275	6.530921	6.654834	6.1876435	5.967498	6.4791746	6.425687	6.215035	6.464169	6.1458755	6.4266415	6.201692	6.3116846	6.2331223	6.4218206	6.2265306	6.2889376	6.4901233	6.8010383	6.307279	6.3537035	6.5780993	6.005431	6.328636
1390832_at	8.692915	8.693861	8.953142	8.876024	8.880154	9.080166	8.655361	8.765991	8.584318	9.086012	8.67115	8.71884	8.86179	8.907536	8.558271	8.722328	8.9646225	9.027668	8.642899	8.9722	8.884392	8.97509	8.853846	9.075176	9.118591	8.611153	8.92515	8.844198	8.913736	8.743097
1390833_at	3.627038	3.121675	3.8067334	3.445702	3.4099424	3.4984863	3.2615647	3.8660111	3.3448057	3.1790013	3.0883746	3.3860054	3.55274	3.330222	3.1678991	3.6466506	3.4090202	3.407733	3.4190378	3.6482253	3.5544102	3.421584	3.4126983	3.7010074	3.5057628	3.4221008	3.4544463	3.6260233	3.6142633	3.3610525
1390834_at	3.8913963	4.6341953	4.2932653	4.2963552	4.4410214	3.8283098	4.3773446	4.315406	4.306468	3.977131	4.3611994	4.2493696	4.104357	4.307864	4.050645	4.014736	4.1888266	3.8350997	4.5531845	4.076498	4.6209664	4.3574877	4.4093676	4.0599775	4.0521817	4.3133793	4.2512484	4.119018	4.0572195	4.2359695
1390835_at	4.1067047	4.0780964	4.2024927	3.398803	3.9864233	4.100417	3.7014415	4.0395966	4.0666437	3.737491	3.8380127	4.027854	4.0723934	3.893566	3.8371263	4.1929827	3.9704385	3.9201076	3.3667445	3.8598	3.742399	3.7945623	3.758632	3.9982877	3.7671924	3.7237697	3.840187	3.8251622	3.7005558	3.8592803
1390836_at	4.584861	4.700862	4.8677273	4.8157964	5.101698	4.5755434	4.676553	4.583679	4.4623985	4.778756	4.8766127	4.723625	4.7920885	4.6116667	4.378149	4.9069405	5.2018385	4.762815	4.781006	4.4238095	4.2246256	4.7502117	4.915946	4.8012304	4.6187315	4.7739673	4.7866235	4.5381927	4.994522	4.531472
1390837_at	6.060151	5.7560883	5.96008	5.9742684	5.7072306	5.767004	6.008001	6.169887	5.9099665	5.7282705	5.9527893	5.8138795	6.098489	6.141589	5.4999523	6.1750183	5.466258	5.540537	5.724102	5.709738	6.1682005	5.8345494	6.1709213	5.891495	5.5771837	5.8331704	6.059986	6.109348	6.224495	5.8149157
1390838_at	3.8302948	3.7517014	3.4483418	3.567421	4.3271966	3.3494155	3.9789405	3.8900998	3.4855814	3.8425062	4.1290174	4.011789	3.8263674	4.0206504	3.7691011	3.5297282	3.4921749	3.5302136	3.727712	3.7312555	4.347371	3.85667	4.014964	3.6082888	3.5139966	3.7737713	3.663077	3.9225311	4.2204504	3.608598
1390839_at	3.6771207	3.815481	4.0216904	3.5556483	4.0567937	3.718456	4.185999	3.6303205	3.8526464	3.6413298	3.3251011	3.836044	3.5851655	4.0363493	3.7793627	3.8776433	3.576137	3.4389765	3.6438975	3.6541266	3.7315037	4.009785	3.4130101	3.8458705	3.5590787	3.6438975	3.874215	4.0214725	3.6077976	3.5387583
1390840_at	3.2403705	2.9223306	3.071047	3.3794243	3.2950585	3.0374603	3.0387692	2.7419617	3.0311742	3.1928167	3.0487819	3.3331099	3.32746	3.30878	2.674675	3.1155744	2.9207327	2.9569063	3.055475	2.9689498	2.7031136	3.1147592	3.0382001	3.2312589	2.9405107	3.0403657	2.8885229	3.2103388	3.2899628	3.077797
1390841_at	5.526507	5.802649	5.6573462	6.021374	5.7911634	5.64348	5.9973893	5.6750913	5.941497	5.9414325	5.403758	5.825758	6.0654345	5.5374675	5.935622	5.9577584	5.6104984	5.5743556	5.4526215	5.8230524	5.696132	6.020274	5.9412	5.9907193	5.8704123	5.9575253	5.6887436	5.897061	5.9854264	5.8147025
1390842_at	3.5169444	3.677994	3.4360328	3.4991274	3.566503	3.6435966	3.635438	3.5229683	3.6933174	3.5039663	3.6360998	3.4577904	3.834571	3.542022	3.5799935	3.7553096	3.4272492	3.7575893	3.8332615	3.6147058	3.5299232	3.3680277	3.6828063	3.6793566	3.2924833	3.644062	3.5773914	3.5149484	3.6255102	3.3832908
1390843_at	3.648314	3.6544518	3.7916226	3.5411832	3.902199	3.6096535	3.9043598	3.8252523	3.9754014	4.2435503	3.8259587	3.8157911	3.7647	3.8027878	3.7715235	3.4929907	3.8938577	3.8294218	4.0289135	4.019597	3.8254998	3.5927756	3.7294743	3.6118946	3.8168268	3.6659656	3.9274368	4.1421056	3.6986413	3.7216196
1390844_at	2.5433984	2.3934612	2.4944797	2.5555773	2.5818858	2.6772423	2.7529292	2.8059635	2.6410174	2.2900934	2.6695018	2.6938243	2.7665634	2.5835361	2.5659676	2.3269634	2.603633	2.5337706	2.5966845	2.9743114	2.3530426	2.5769186	2.5398946	2.4970675	2.9912195	2.7196932	2.4856298	2.6850858	2.742999	2.7079387
1390845_at	6.0387235	6.1339836	6.433681	6.388969	5.9696727	5.9423532	6.1507735	6.6839337	6.046147	6.0724955	6.109802	6.2037153	6.1106606	6.025659	5.915346	6.278651	6.2371516	6.2337875	5.9746227	5.9859953	6.160861	5.6499834	6.178961	6.0969887	6.2922997	5.984571	6.310811	6.1878858	6.4349794	6.261876
1390846_at	5.606134	5.5510697	5.9823833	5.5153127	5.7466574	5.4432287	5.6082973	5.181547	5.548911	5.2551622	6.0779433	5.745714	5.1348567	5.350612	5.4008384	6.0059605	5.6707525	5.40596	6.0359397	5.0116777	5.9243646	5.831619	5.502531	5.7289677	5.8535295	5.401315	5.7466674	5.67149	5.893701	5.8836966
1390847_at	6.380127	6.8347034	6.56459	7.010253	7.2268515	6.523669	7.0019426	6.641473	6.6261454	6.672591	7.166979	7.0222483	6.5298166	6.603784	6.6599684	6.6868353	6.906761	6.61133	6.7994275	6.298403	6.859068	6.977179	6.9246235	6.656576	6.603265	6.652928	6.5422006	7.0142965	7.0456805	6.6071367
1390848_at	5.3737864	5.4427776	5.8261805	5.420738	5.493985	5.503243	5.309776	5.529932	5.2262716	5.6196256	5.4157295	5.7958846	5.6042953	5.4588933	5.69885	5.5784144	5.304762	5.4487042	5.7405014	5.4328637	5.3040633	5.50718	5.2257457	5.2806106	5.51864	5.276325	5.636051	5.739694	5.4935946	5.447239
1390849_at	4.977542	5.21194	4.7004275	4.8410654	4.798679	4.772613	4.8742127	5.003111	4.673194	4.6094723	5.258531	4.7100377	4.9786077	4.931435	4.743679	4.628994	4.8459396	4.923682	4.7761292	4.7390485	5.1127434	4.8764715	4.9517264	4.6867676	4.966397	4.4619455	4.905875	4.875166	4.9672747	4.9558725
1390853_at	5.6024323	5.275341	5.273904	5.4524508	5.9672623	5.198283	5.388975	5.6596127	5.4917707	5.6865377	5.7285185	5.627122	5.4668226	5.1387043	5.657342	5.399723	5.2421613	5.1650305	5.767955	5.4654884	5.705933	5.1203365	5.9393167	5.305025	5.5062494	5.4546957	5.519312	5.2400885	5.548586	5.4897146
1390854_at	7.2873073	7.338229	7.214314	6.989228	7.041666	7.2485237	7.162599	7.639564	7.2009997	7.4916067	7.3193216	7.291988	6.807907	7.0700493	7.210739	7.400429	7.276738	7.0311456	7.346774	7.1278377	7.327085	7.4190764	7.061409	7.2377734	6.96485	7.418998	7.0842714	7.36753	6.9993696	7.071057
1390855_at	6.41053	6.3294783	6.4234104	6.260566	6.444468	6.5066442	6.389324	6.320144	6.233256	6.577663	6.153631	6.1105576	6.3932486	6.4138923	6.2904963	6.42266	6.076145	6.5609407	6.19791	6.431241	6.418694	6.349567	6.4006767	6.34955	6.2166195	6.285096	6.686982	6.371016	6.343318	6.441928
1390856_at	3.8718994	4.4417486	4.0759363	3.7396977	4.036886	3.8866768	3.8520954	3.8920598	4.0446663	3.576009	3.6617317	3.7763286	3.9322312	3.4891636	4.1012383	3.5879908	3.5830975	3.997271	3.8434331	3.5012262	4.364661	4.089611	3.666194	3.914746	3.880655	3.9572437	4.3495827	3.63426	3.6597192	4.1090326
1390857_at	9.82934	9.886532	9.862612	9.8834305	9.698023	9.71556	9.743638	10.242701	9.830149	9.799982	9.909925	9.785414	9.631794	9.83267	9.752794	9.889809	9.624508	9.816519	10.061554	9.875637	9.944181	9.768936	9.919516	9.982866	10.045029	9.897846	10.032755	10.075084	9.853524	9.803148
1390858_at	7.228912	6.9778495	7.5700808	7.0946655	6.944721	7.299782	7.0577826	6.700704	7.1386895	7.440012	7.0496836	7.353632	7.1983924	6.963526	7.3368826	7.2949295	7.019165	7.3277407	7.103523	7.2667913	7.09013	7.1590085	7.0685434	7.326005	6.910062	6.936536	7.138823	6.882304	7.3558807	6.881065
1390859_at	5.5290437	5.5712113	5.341093	5.71739	5.1304793	5.3403096	5.3858576	5.158051	5.8113413	5.5476475	5.4188776	5.532864	5.5550904	5.5491853	5.6030555	5.4452825	5.5084467	5.740701	5.4922113	5.7498364	5.668657	5.528064	5.3354354	5.5662975	5.488207	5.451902	5.517562	5.2577624	5.5007353	5.505388
1390860_at	7.7312098	7.4011188	7.341834	7.622562	7.7202187	7.548141	7.5465016	7.380212	7.693724	7.68607	7.4439793	7.4587803	7.743472	7.660401	7.840404	7.5438476	7.62785	7.745587	7.353919	7.6651134	7.5702186	7.356339	7.442009	7.6762514	7.59416	7.5637302	7.5329475	7.39242	7.5138307	7.393827
1390861_at	5.538207	5.493764	5.4408264	5.2071295	5.499341	5.13207	5.7849164	5.550435	5.4983053	5.7196264	5.3221745	5.392204	5.5123568	5.413685	5.1306734	5.156519	5.277526	5.3927794	5.1937494	5.608554	5.611317	5.6521254	5.415163	5.792574	4.947993	5.406089	5.591778	5.3733773	5.5527687	5.572224
1390862_at	6.4649734	6.670129	6.586677	6.4101973	6.549561	6.454031	6.442852	6.5648813	6.7742186	6.3817463	6.5260143	6.7680855	6.441766	6.642959	6.3269653	6.4131427	6.6777134	6.457101	6.424523	6.199201	6.712385	6.4264646	6.5481	6.3281546	6.602604	6.6050453	6.259118	6.4841866	6.3723955	6.334505
1390863_at	10.803263	10.700863	10.499033	10.719539	10.664063	10.714903	10.722732	10.650791	10.655427	10.752294	10.809162	10.34488	10.753783	10.675344	10.421178	10.729292	10.565466	10.559338	10.595833	10.699341	10.851637	10.737925	10.966255	10.724833	10.648036	10.26519	10.896662	10.844795	10.8463125	10.703014
1390864_at	7.6483274	7.3379908	7.180231	7.09205	7.3137736	7.3255506	7.193456	7.5184402	7.5144625	7.5017138	7.0749817	7.2963934	7.153743	7.1639957	7.31879	7.500851	7.1668406	7.209749	7.379995	7.4726696	7.243634	7.0407095	7.088058	7.313796	7.408999	7.508744	7.334154	7.314458	7.5248594	7.2749004
1390866_at	7.278024	7.416035	7.5037065	7.3992996	7.521183	7.580473	7.442027	7.440259	7.511303	7.5334496	7.205533	7.383093	7.2858295	7.36415	7.4077826	7.454447	7.2148004	7.1811175	7.121627	7.463811	7.149353	7.3436174	7.413016	7.5551834	7.4269023	7.453166	7.59358	7.3193493	7.4082103	7.466785
1390867_at	4.816065	5.2345057	5.4136105	4.9347577	4.5534234	4.993923	4.943752	5.0717907	5.0843163	5.516355	4.7494707	4.9601126	4.4648776	4.949945	5.12834	5.1434336	4.791161	5.475291	5.131094	4.775529	4.8437333	5.0299926	4.9536057	4.071062	5.0870914	4.991103	5.0060177	4.3461523	5.0528297	4.750624
1390868_at	6.6851587	6.618528	6.535687	6.9152055	6.6146507	6.5142255	6.768364	6.882015	6.820207	6.8893538	6.737931	6.9097943	6.5645385	6.805398	6.819929	6.725932	6.785583	6.731045	6.7583222	6.7419553	6.9640985	6.4550147	6.4672003	6.872771	6.7965016	6.8158817	6.7401266	6.85983	6.861488	6.5878177
1390869_at	3.3134112	3.571636	3.3804789	3.3251655	3.258965	3.3453686	3.6563916	3.3151464	3.415504	3.18092	3.980966	3.3334444	3.0123515	3.1691368	3.501665	2.8710313	3.2193468	3.3715208	3.3971925	3.337356	3.5802226	3.508109	3.5788999	3.8755674	3.447584	3.5548735	3.603567	3.3214955	3.3548088	3.2104142
1390871_at	5.7864814	5.75462	5.8604074	5.6761546	5.6547666	5.7606874	5.6947985	5.85901	5.658701	5.757808	5.4382763	5.706707	5.694437	5.75828	5.705179	6.0890064	5.8853226	5.7514873	5.6715703	5.7456775	5.6195726	5.2294083	5.46533	5.452949	5.4722133	5.510133	5.6524844	5.6853037	5.891234	5.3812695
1390872_at	6.3302712	6.021171	6.220439	6.501957	6.735134	6.4448633	6.347266	6.3338933	6.185908	6.3054843	6.380335	6.2484508	6.3438754	5.889636	6.236617	6.3649397	6.432734	6.213536	6.427147	6.2414	6.211345	6.2603426	6.371609	6.652121	6.4483724	6.263092	6.416751	6.201448	6.226605	6.454753
1390873_at	6.3374376	5.9947224	6.3610888	6.146904	5.9296885	6.0282803	6.220435	6.5186872	6.1231875	6.006017	6.543454	6.190027	6.231109	5.9464674	5.9284744	6.098069	6.098667	6.341301	6.332304	6.6014338	6.119992	5.668974	6.2909403	6.222125	6.4680347	5.751548	5.990219	5.625058	6.3227797	6.198169
1390874_at	9.4085	9.40685	9.528397	9.4475155	9.315635	9.18082	9.181017	9.261932	9.282446	9.426443	8.967915	9.183002	9.389177	9.382	9.367259	9.208367	9.43027	9.431767	9.378266	9.29096	9.19901	9.27152	9.450865	9.327503	9.503469	9.395239	9.364406	9.421601	9.066703	9.306172
1390875_a_at	5.4766684	5.779793	6.1927814	5.549318	5.4528465	5.3812027	5.5624375	5.921353	5.4815226	6.1107087	5.7078867	5.55659	5.87025	5.464751	6.167191	5.7410183	5.2971544	5.580618	5.377704	5.6702533	5.444338	5.666206	5.5132136	5.7276025	5.6944327	5.589294	5.8039494	5.572854	5.6582866	5.359731
1390876_at	4.311499	4.591597	4.707592	5.0407333	4.732577	4.7826624	4.2982154	5.051452	4.4426165	4.795987	4.494128	4.535027	4.604677	4.3202024	4.4435477	4.225978	4.5226912	4.474404	4.6059766	4.933678	4.306426	4.752577	4.544448	4.5701556	4.4242153	4.5590296	4.8005805	4.593264	4.1249237	4.598603
1390877_at	3.7353196	3.4961658	3.599297	3.561234	3.6130993	3.6679397	3.4123955	3.1341667	3.7691178	3.4785004	3.5629122	3.6334667	3.95327	3.906754	4.177635	4.180868	3.7740955	4.1792383	3.6425054	3.4142313	3.5216534	3.4758618	3.527038	4.0132647	3.415912	3.9983783	3.6716561	3.1743045	3.8471937	3.8722682
