Something	301-031416-JAP_(Rat230_2).CEL	303-031416-JAP_(Rat230_2).CEL	304-031416-JAP_(Rat230_2).CEL	305-031416-JAP_(Rat230_2).CEL	306-031416-JAP_(Rat230_2).CEL	307-031416-JAP_(Rat230_2).CEL	308-031416-JAP_(Rat230_2).CEL	309-031416-JAP_(Rat230_2).CEL	310-031416-JAP_(Rat230_2).CEL	312-031416-JAP_(Rat230_2).CEL	313-031416-JAP_(Rat230_2).CEL	314-031416-JAP_(Rat230_2).CEL	315-031416-JAP_(Rat230_2).CEL	316-031416-JAP_(Rat230_2).CEL	318-031416-JAP_(Rat230_2).CEL	319-031416-JAP_(Rat230_2).CEL	320-031416-JAP_(Rat230_2).CEL	321-031416-JAP_(Rat230_2).CEL	323-031416-JAP_(Rat230_2).CEL	324-031416-JAP_(Rat230_2).CEL	325-031416-JAP_(Rat230_2).CEL	326-031416-JAP_(Rat230_2).CEL	328-031416-JAP_(Rat230_2).CEL	329-031416-JAP_(Rat230_2).CEL	330-031416-JAP_(Rat230_2).CEL	331-031416-JAP_(Rat230_2).CEL	332-031416-JAP_(Rat230_2).CEL	333-031416-JAP_(Rat230_2).CEL	335-031416-JAP_(Rat230_2).CEL	336-031416-JAP_(Rat230_2).CEL
1398536_at	4.882407	4.5409603	4.7626266	5.129337	5.5041327	5.4272227	5.170128	5.123158	4.906681	4.900102	4.8106165	4.804443	4.970203	5.1696787	5.187811	5.0362334	5.2594643	4.7547426	4.9804754	4.838581	4.8650217	4.8659554	4.589865	5.125036	5.0642953	5.447844	4.9063897	4.960743	4.990069	4.8704386
1398537_at	10.082488	10.164376	10.045924	10.1959915	10.163915	10.253154	10.120158	10.309479	10.169794	10.2975025	10.218081	10.07627	10.132569	10.337712	10.132624	10.253056	10.229582	10.207708	10.233914	9.995064	10.187819	10.231735	10.340715	10.390003	10.183105	10.199682	10.247561	10.355613	10.250494	10.097129
1398538_at	4.907296	4.754585	4.852484	4.968559	4.9590178	4.744272	4.7130275	4.6203194	5.2542315	4.7774854	4.653054	4.9735427	4.8866014	4.9658685	4.8629155	4.6376166	5.113195	4.8684525	5.0275726	4.863277	4.8419747	4.928499	4.8911586	4.8653765	4.9246383	5.131229	4.8756595	4.607432	4.847813	5.0029216
1398539_at	3.7269468	3.631857	3.9766088	3.5840166	3.4384086	3.4556267	3.5756817	3.9499643	4.049808	3.6557543	3.6373994	3.7266493	3.6740942	3.6707544	3.647725	3.6630468	3.8092046	3.8548088	3.870721	3.4374292	3.721921	3.9543486	3.765708	3.6907742	3.7942712	3.6654942	4.016519	3.6441088	3.534543	3.7026942
1398541_at	3.2087288	3.4733078	3.535013	3.489043	3.581227	3.558216	3.1616638	3.344589	3.3371062	3.7966185	3.8560793	3.2464688	3.3672574	3.5948625	3.6559105	3.426147	3.9153318	3.2560568	3.263219	3.7451847	3.5022395	3.5524642	3.4974859	3.2902946	3.4034812	3.3640504	3.325814	3.2827165	3.3497117	3.7662299
1398542_at	5.247958	5.451392	5.2455044	5.5972443	5.5297546	5.0390368	5.0751576	5.3552213	5.410347	5.395311	5.16865	5.3129454	5.0546494	5.0067754	5.343397	5.2737494	5.3280296	5.3449984	5.4790964	5.4963937	5.5316386	5.1954594	5.4302697	5.307032	5.441567	5.3118715	5.3665905	5.4365315	5.394994	5.456621
1398543_at	3.891676	4.202831	4.1063995	3.9753928	4.4369183	4.2525253	4.1016393	4.0377355	4.250064	4.2842827	4.235689	4.143012	4.2888436	4.3685403	4.1175437	4.196747	4.3748817	4.2444444	4.40157	4.1965	4.3085647	4.13551	4.1720943	4.343064	4.446406	4.2228513	4.4036536	4.372128	4.1349006	4.2118826
1398544_at	6.235796	6.1006002	6.4835086	6.558102	6.1116104	6.268302	6.252536	6.672935	6.2600613	6.2435384	6.2909904	6.3911767	6.518582	6.613002	6.23271	6.6707125	6.4812865	6.443625	6.610887	6.4769554	6.5133333	6.3602023	6.402477	6.5562882	6.9102817	6.850795	6.611703	6.5373864	6.4042516	6.2527537
1398545_at	2.701747	2.7459183	2.518106	2.6105642	2.6063395	2.6774015	2.4266148	2.6976829	2.8486347	2.603633	2.669567	2.6641676	2.709711	2.6861105	2.6831355	2.5914383	2.7780285	2.807856	2.6550012	2.6506767	2.5140362	2.7125082	2.666129	2.745191	2.7261257	2.8790588	2.581411	2.5031796	2.7899075	2.797708
1398546_at	4.18127	4.1117277	4.2152257	4.2043133	4.1116505	4.413113	4.2233973	4.213929	4.472905	4.3451843	4.07332	4.150399	4.3018723	4.120063	4.2726827	4.583015	4.422119	4.351381	4.0249233	4.0391235	4.2628174	4.191985	4.1236525	4.30466	4.5035477	4.3775883	4.1816206	4.2682004	4.3945694	4.380959
1398547_at	4.1020827	4.2637906	4.0762696	3.856262	4.053433	4.2152386	4.037671	3.8828704	4.0082564	4.2263274	4.1047034	4.0589514	4.055042	4.136886	4.2054954	4.1242094	4.1212664	4.2676034	4.01217	4.1406255	4.0610766	4.3350754	3.86245	4.1244016	4.0039196	4.1352773	4.1618724	4.335184	4.098664	4.003613
1398548_at	2.480723	2.5045733	2.3701339	2.6719766	2.5160246	2.2414823	2.6003609	2.4756632	2.6274219	2.6055112	2.6304965	2.595634	2.5008354	2.4667792	2.5279503	2.606915	2.7888694	2.4368029	2.2855146	2.667797	2.6086106	2.5988612	2.7268896	2.8358426	2.7636237	2.616601	2.4428377	2.5341482	2.6462588	2.818791
1398549_at	5.6380796	6.205005	6.258289	6.0031686	6.2933245	6.1848907	5.866013	5.6913395	5.8924546	5.8834295	5.704417	6.0971594	5.974208	5.672292	5.970672	5.8038735	5.7899528	5.9222426	5.8805304	6.1688504	5.857665	5.7407494	5.9350243	5.9036345	6.2085567	5.9809785	5.8571796	5.8729057	6.5165143	6.1085587
1398550_at	3.3055978	3.1349423	3.2964306	3.1339746	3.3815274	3.1500006	3.1984172	3.19236	3.2108343	3.355232	3.2895272	2.9751158	3.3668513	3.7148452	3.4331348	3.292046	3.321478	3.3425775	3.1363502	3.3876302	3.5479667	3.303759	3.528544	3.4240315	3.4155507	3.3540435	3.336396	3.3291006	3.4401934	3.3965302
1398551_at	4.8993196	4.7285857	4.762409	5.07714	4.8384137	4.989915	4.7813096	4.8648996	4.922806	4.7114286	4.504977	4.86623	4.8249445	4.3405523	4.7806892	4.819329	4.6255817	4.893808	4.850971	4.7135153	4.6665483	5.006127	4.7803745	4.791088	4.6022873	4.8309717	4.6643834	4.9148808	4.757536	4.520052
1398552_a_at	4.093816	4.26991	4.0108137	3.9852753	4.147257	4.042045	4.171771	4.144439	4.129261	4.1126437	4.1118846	4.10711	4.0309772	3.6851592	4.105561	4.1021214	4.0642633	4.0341625	4.177445	4.08798	4.0080743	4.3325086	4.0627365	3.993273	4.0666122	4.2199674	4.193163	3.9575505	4.051221	4.2614827
1398553_at	7.900772	7.417391	7.8967514	7.861275	7.7391906	8.000481	7.748268	8.072956	8.011092	8.004188	7.9407673	7.8330364	7.6598954	8.084074	7.842352	8.236377	8.122054	7.750505	8.186104	7.7241964	8.311746	8.000733	8.172092	8.363797	8.083183	8.166634	8.171666	8.111732	7.9875607	7.6981297
1398554_at	3.254925	3.1922662	3.437649	3.3203702	3.4111483	3.3363059	3.1912515	3.2554548	3.295793	3.1324458	3.0715752	3.3780093	3.2295837	3.5615666	3.2498288	3.322755	3.3308322	3.0398302	3.3777478	3.231113	3.245051	3.2494886	3.498579	3.6024077	3.370433	3.3822525	3.633252	3.401263	3.3200161	3.390794
1398555_at	3.4308403	3.3645597	3.3239207	2.8663082	3.1958559	3.7317848	3.157409	3.1614034	3.350975	3.9710495	3.0980341	3.4452965	3.4756908	3.0944211	3.2429867	3.3025966	3.3437905	3.5312243	3.0399687	2.7152448	3.7432709	3.2509103	3.2090976	3.4162982	3.1178002	3.6639857	3.3856091	2.9234369	3.2899146	3.634861
1398556_at	3.768198	3.6556182	3.8168426	3.8216548	3.7615259	3.620305	3.7911413	3.771607	3.7807496	3.907765	3.52107	3.8732991	3.6839452	3.7360184	3.7781832	3.747208	3.978836	3.7758145	3.76823	3.7455313	3.7745633	3.9706473	4.1937637	3.9591699	3.8982663	3.9976192	3.6196074	3.7580955	3.617192	4.198659
1398557_at	5.262169	5.6368704	5.203249	5.6581364	5.472966	5.841285	5.233362	5.273612	5.4067116	5.6902013	5.6732225	5.3985643	4.859022	5.4453983	5.9429483	5.4789762	5.407687	5.547818	5.568349	5.2782965	5.271243	5.3381157	5.107317	5.6022797	5.588687	5.4316096	5.3204412	5.4570007	5.569216	5.3955173
1398558_at	2.4773445	2.4574656	2.4133945	2.4356074	2.3693638	2.7345362	2.360942	2.4009323	2.4525456	2.4194632	2.5669284	2.7136927	2.2531624	2.4485168	2.3940597	2.4156094	2.474059	2.3759212	2.4593852	2.438335	2.5366733	2.450334	2.3882174	2.6722932	2.673327	2.3898044	2.353203	2.4042664	2.4716473	2.5282235
1398559_at	4.125517	3.9381285	3.4944801	3.8887317	4.1955886	3.8614414	3.693796	4.285044	3.9644957	4.0311613	4.032164	4.325736	3.6324744	3.9791667	3.9331565	4.144128	4.0395846	3.879197	4.164983	3.7255738	4.1982393	3.9238768	4.0995235	3.8884661	4.087818	4.069725	3.9739199	3.982233	4.04226	3.6215796
1398560_at	3.3372226	3.0216484	3.2097108	3.2169003	3.2065907	3.1039445	3.3245797	2.8447561	3.1835253	2.89354	3.1478226	3.0986214	3.0703166	3.1218204	3.1031494	2.978598	2.9391212	3.2176588	3.337654	3.0973177	3.1206014	3.3792684	3.172661	3.213508	3.0850186	3.2318234	3.0019186	3.2806911	3.1174202	3.1105812
1398561_at	8.475914	8.72444	8.408815	8.246451	8.270337	8.455839	8.550531	8.324291	8.262974	8.349141	8.364917	8.324594	8.464284	8.333525	8.091006	8.189872	8.442045	8.364215	8.265025	8.596485	8.387572	8.416467	8.228263	8.263039	8.267056	8.371579	8.423892	8.245161	8.309521	8.571075
1398563_at	2.3088346	2.116019	2.4068394	2.4087706	2.3467708	2.6270304	2.4362268	2.2591896	2.3973355	2.4119973	2.3160024	2.4314923	2.3265505	2.3316472	2.3590126	2.3979492	2.3259206	2.3784165	2.4203057	2.3425837	2.228766	2.355888	2.3599176	2.4001174	2.3377738	2.419344	2.6376967	2.2179046	2.2682872	2.3606205
1398565_at	2.5353093	2.4910135	2.8618126	2.4145699	2.555324	2.7538366	2.6311774	2.7211533	2.8412385	2.7503443	2.5628753	2.559476	2.5697494	2.7240171	2.6161327	2.4232578	2.3924646	2.5981464	2.4941049	2.4725513	2.477027	2.7927775	2.451437	2.5725923	2.4789686	2.577218	2.7263155	2.5511913	2.4934406	2.8117714
1398566_at	3.4531426	3.1489782	3.3027449	3.2015893	3.2918003	3.3331857	3.47323	3.5533178	3.3973112	3.2021608	3.4657602	3.3002095	3.1198812	3.4212685	3.4605289	3.2741444	3.256618	3.2616715	3.5216165	3.1791546	3.2237935	3.3532066	3.3843489	3.3160214	3.1385038	3.0962763	3.2513835	3.2638392	3.483541	3.7221346
1398567_at	4.595787	4.362073	4.394989	4.4961205	4.5006633	4.2322245	4.2320156	4.318928	4.2016606	4.484337	4.1936073	4.277671	4.260966	4.2607374	4.43216	4.482109	4.392686	4.2834015	4.1720943	4.3719025	4.3156595	4.3753386	4.5486197	4.230276	4.3377457	4.11776	4.1119423	4.5203495	4.23416	4.448844
1398568_at	2.3740978	2.6060348	2.5102258	2.400918	2.507297	2.5801191	2.6523938	2.5842285	2.3228106	2.468651	2.532133	2.582664	2.6493807	2.4971528	2.6429882	2.7582188	2.9808931	2.8215532	2.5682344	2.6129155	2.7257676	2.6324644	2.7030587	2.522243	2.5315661	2.5169697	2.7398572	2.3981938	2.4829473	2.421548
1398569_at	5.24432	5.573251	5.414457	5.309377	5.2556105	5.0783744	5.4193406	5.1875486	5.496799	5.468822	5.5706363	5.4540076	5.5848846	5.690851	5.5315924	5.6381865	5.441661	5.2764435	5.4224763	5.2128425	5.4150753	5.292649	5.4173517	5.4015546	5.3888636	5.5607915	5.407667	5.3734756	5.338897	5.2864695
1398570_at	3.364956	3.4517684	3.2059572	3.009415	3.4081304	3.5769048	3.2462902	3.150011	3.0353465	3.6117213	3.641862	3.4963343	3.255962	3.411708	3.3700883	3.7131605	3.4564185	3.0798435	3.1475887	3.5157983	3.4045854	3.6949086	3.2578418	3.4769137	3.5741565	3.4600477	3.5202713	3.5372443	3.235974	3.3024645
1398571_x_at	4.683378	4.734601	4.8942175	5.0371327	4.950771	4.6862698	4.5890026	4.567048	4.869306	5.305062	4.687557	4.951168	4.8640585	4.8060083	5.0417924	4.9445763	5.0062237	4.749212	4.9729295	4.698594	5.4382396	5.1618605	4.9896765	5.143284	4.8770666	4.963481	4.952942	4.9177427	5.208233	5.159551
1398573_at	8.733882	8.615341	8.626519	8.455222	8.744963	8.720511	8.538696	8.53206	8.461611	8.337179	8.533131	8.857036	8.4491625	8.537973	8.659508	8.221699	8.763042	8.659492	8.715444	8.639031	8.521289	8.578502	8.316666	8.385014	8.44386	8.727378	8.643282	8.392754	8.692923	8.582014
1398575_at	6.491198	6.9191656	6.7593136	7.058576	6.5605607	6.5659256	6.905098	6.950314	6.9582896	6.47258	6.714463	6.9167004	6.872465	6.6985555	6.5451584	6.6340065	6.732472	6.8029904	6.8251066	6.7746077	6.640219	6.846977	6.709594	6.603134	6.631523	6.53698	6.7776723	6.663129	6.3692837	6.690874
1398576_at	3.7455957	3.6042686	3.4937005	3.6177795	3.8320193	3.6568763	3.5864444	3.45598	3.4492917	3.796607	3.4664307	3.440049	3.4636095	3.5765567	3.7637422	3.768488	3.549703	3.423444	3.4839532	3.7275283	3.5335917	3.5502832	3.373789	3.5902283	3.5725784	3.4063616	3.4929266	3.5870295	3.3930852	3.4557502
1398577_at	13.225133	13.316378	13.263936	13.231064	13.248822	13.236558	13.300839	13.261968	13.328714	13.240855	13.247399	13.311636	13.29734	13.216516	13.213097	13.2641945	13.288025	13.339645	13.299227	13.354142	13.283227	13.257692	13.251332	13.251062	13.224278	13.312159	13.335614	13.30017	13.270618	13.288109
1398578_at	2.2508051	2.2508051	2.3088121	2.6553366	2.4055612	2.3917897	2.282429	2.1836536	2.282988	2.4137352	2.280086	2.3716016	2.2769444	2.4668646	2.4295857	2.317423	2.4585335	2.4091208	2.2440598	2.181804	2.4516082	2.2799351	2.3245952	2.2663105	2.3085783	2.2652595	2.3388522	2.204355	2.4274766	2.607189
1398579_at	6.360435	6.511489	6.284762	6.3798156	6.4445505	6.4119644	6.2244945	6.4521003	6.358822	6.0298457	6.310382	6.1224704	6.2867494	6.1024733	6.1582336	6.226832	6.2676353	6.3030577	6.359099	6.292535	6.157238	6.051536	6.011579	6.112628	6.227029	6.259875	6.545663	6.124138	6.077002	5.91153
1398581_at	3.7662165	3.57961	3.4787517	3.3931055	3.59877	3.3309205	3.6612	3.5483007	3.615184	3.7892652	3.3904543	3.2988498	3.4752223	3.605761	3.438634	3.6224022	3.5745196	3.3688965	3.5350866	3.4603863	3.5305507	3.7501216	3.5837648	3.4202218	3.6213949	3.6355171	3.719469	3.4692502	3.9715798	3.577584
1398582_at	4.402577	3.5991056	4.2158833	3.4370213	3.5697308	3.7059517	3.9266686	3.600994	3.732433	3.8018112	3.4882371	3.8221595	3.8035731	3.909223	3.6183517	3.585875	4.0057425	3.6786404	3.9045365	3.397772	3.750224	3.7511292	3.604372	3.7895555	3.762606	3.987845	3.8759592	3.678091	3.5151792	3.5981426
1398583_at	6.3420806	6.2534156	6.5520535	6.4108486	6.361343	6.701068	6.3606615	6.523921	6.5025644	6.6310477	6.299134	6.6196017	6.4266615	6.519582	6.6526384	6.4447803	6.365645	6.365783	6.7712927	6.328681	6.3672895	6.4960914	6.419646	6.6130357	6.322178	6.4976826	6.5931964	6.706173	6.4523444	6.542192
1398585_at	6.8436375	6.647469	6.4938865	6.4885035	6.5179615	6.631905	6.6557584	6.654398	6.5367117	6.787917	6.4961777	6.7003794	6.689169	6.5911503	6.64235	6.871682	6.5692644	6.4891934	6.5793424	6.584569	6.77205	6.551673	6.8063645	6.6747656	6.7789626	6.530264	6.3410163	6.8233104	6.8000064	6.4727364
1398586_at	2.7399836	2.5782442	2.4697537	2.4700074	2.4054012	2.510007	2.603344	2.6271825	2.614984	2.6297913	2.58461	2.645196	2.4440627	2.264349	2.628125	2.262	2.332828	2.6770372	2.6227837	2.3785496	2.6377604	2.8764272	2.5702991	2.6901345	2.4214582	2.5608363	2.7043757	2.6044526	2.520784	2.8274708
1398587_at	4.947416	4.816972	5.02728	5.165669	4.9347005	5.273714	5.235496	5.0116234	4.9549203	5.025704	4.753474	4.862805	4.7716675	5.173766	4.655947	4.7497497	5.0446973	4.9825935	5.162267	5.1559925	4.4131184	5.0434375	4.9103804	4.9161167	4.9516234	4.9520493	5.015375	5.1014996	5.018504	4.8915963
1398588_at	7.45977	7.557365	7.137308	7.382332	7.212639	7.522295	7.279382	7.353211	7.3674693	7.166264	7.2587852	7.436685	7.22633	7.5075035	7.2328916	7.301447	7.2367315	7.417963	7.4620137	7.3190975	7.321439	7.318731	7.2786536	7.1650386	7.133361	7.372198	7.54432	7.048859	7.1826334	7.110455
1398589_at	5.5417128	5.8382354	5.5354443	5.9980254	5.6169596	6.3062954	6.2083483	5.49822	6.0959105	6.0938206	5.570732	5.4486146	5.507983	6.196699	5.782762	5.7225094	5.516721	5.5563574	6.107748	5.8632317	5.9129863	5.798773	5.9499598	6.0176573	5.4639034	6.029347	5.7278123	5.553022	5.9235945	5.7903943
1398590_at	3.5254703	4.2365656	3.5956185	4.1099434	3.8925555	3.6300364	3.8577914	3.7713726	4.2532625	3.570587	3.8998914	4.0307026	4.0033226	3.9912546	3.9347408	3.911578	3.8895755	4.114507	4.210197	3.742675	3.7929008	3.6858733	3.7827952	4.038946	3.6480243	4.1015396	3.9647043	3.6074486	3.6256967	4.0505476
1398591_at	4.189576	4.5111027	4.643338	4.6508374	4.4179797	4.301312	4.662811	4.3939514	4.419453	4.477017	4.3858433	4.60366	4.448372	4.608166	4.413761	4.6072283	4.627532	4.4729724	4.4325457	4.404642	4.4290376	4.702563	4.310087	4.481886	4.3191004	4.339554	4.510358	4.588704	4.5528717	4.3666434
1398592_at	3.2683403	3.5126953	3.2853372	3.2415538	3.2772	3.109253	3.6795871	3.1118705	3.437991	3.4073443	3.3017304	3.1733904	3.708303	3.17494	3.351736	3.1359413	3.2811575	3.4442518	3.2598834	3.3255713	3.3831358	3.3181138	3.0618453	3.2476323	2.9186068	2.825899	3.2600453	3.3793647	3.4683993	3.3901076
1398593_at	2.7032564	2.8701084	2.8973775	3.16834	2.925518	2.920176	2.857265	2.8593554	3.02043	2.7377255	3.172116	2.965979	2.8730075	2.4828055	2.8698606	2.9864948	2.81418	2.7724514	2.8435237	2.8840034	3.1078503	2.8246078	3.2219198	3.0636053	2.8131814	2.7138417	2.9775875	3.1211593	2.924528	3.0713022
1398594_at	4.069109	4.239284	3.9216495	3.6693537	3.9446728	4.2737617	3.6435525	3.9407263	4.1220994	3.4949179	3.9052334	4.2302303	3.7590523	3.5201862	3.9695523	3.984249	3.977519	3.3593695	3.9249406	4.182946	3.90034	3.652702	3.7567432	3.7538257	3.5742824	3.72957	3.6910398	4.0296893	3.7140555	3.9564054
1398595_at	3.151453	2.994643	3.4960523	2.740552	2.9482079	2.9995005	3.026254	2.937223	2.8340201	2.5287971	3.0576043	2.991715	2.9655812	2.7262788	2.8373237	2.625781	3.1849327	3.0973308	3.3437335	3.3401961	2.824884	2.8484635	2.6580524	2.6532767	2.7773814	3.1251822	2.7819705	2.9000037	3.1590269	2.7868047
1398597_at	7.311607	6.431703	6.8992896	6.498813	7.461508	7.407315	6.699752	6.8049097	6.5548086	6.221224	6.6178393	7.309359	6.882597	6.8225408	6.481552	6.6170993	7.524715	6.429894	6.7360306	7.3351655	6.5383325	7.3133497	6.2504163	6.4612694	6.5989366	6.5384274	7.0007524	5.9091916	6.7279344	6.889764
1398598_at	8.982767	9.200937	8.988735	9.099103	8.890766	9.165081	9.02206	9.074391	9.025314	9.132951	9.188168	9.03252	9.214259	9.026102	8.953541	8.995528	8.999903	9.1147175	9.027279	9.181674	9.06074	9.1313095	9.055321	9.051477	9.034396	8.981965	8.9477825	9.028103	9.087187	8.997744
1398599_at	7.0015907	7.0157185	6.81642	6.921696	6.971116	6.875214	6.886575	7.111245	6.949007	6.8840914	6.995699	6.8533406	6.9019527	6.858732	6.8526306	6.9982553	7.0799284	7.051607	7.0823035	7.013403	7.0560975	6.870606	6.9121914	6.988459	7.1384025	7.026043	7.0838623	6.9964247	7.0382285	6.8800516
1398600_at	5.756522	5.8926187	5.9459815	5.962912	5.7734003	6.002861	6.354146	6.070215	5.8383865	5.4029303	5.4942207	5.819895	5.799467	5.9431543	5.93679	5.805194	5.8000145	6.050207	6.293655	5.984165	5.45658	5.5274935	5.3423896	5.873006	5.9473724	6.05384	5.807191	5.4327083	5.7503347	5.7859406
1398601_at	3.5650644	3.3477242	3.7708263	3.2802272	3.5203147	3.7041981	3.48697	3.319294	3.3704283	3.5465362	3.2525766	3.2828677	3.1326132	3.2298613	3.4736645	3.3048313	3.6061769	3.3659656	3.6011176	3.7581954	3.3673654	3.7750463	3.697088	3.443919	3.3835402	3.2192073	3.5209925	3.4590704	3.4407682	3.3134298
1398602_at	5.7439876	5.8006496	6.1184945	6.0006003	5.1305437	5.614529	6.2446027	5.7868094	6.1852074	5.1075974	5.633607	5.5348487	6.1961436	6.3563943	5.978268	6.047786	5.496799	5.638498	6.0901556	5.8664374	5.440325	5.7366114	5.7639985	5.525983	5.869589	5.4231534	5.7080045	5.582891	5.3555517	5.7566853
1398603_at	8.596947	8.254217	8.644351	8.678027	8.659016	8.526068	8.566551	8.813454	8.634273	8.558103	8.661427	8.609946	8.596001	8.858121	8.578827	8.656046	8.586855	8.549879	8.602455	8.649892	8.607502	8.49652	8.63632	8.653227	8.709989	8.594122	8.631905	8.511901	8.480797	8.529252
1398604_at	4.7035303	4.7073364	4.9540577	4.9406176	4.70761	4.7567043	4.635145	4.8459425	4.928327	4.9413404	5.0179205	4.806635	5.0170097	4.814946	4.77476	4.872854	4.5610137	4.781477	4.6794434	4.876545	4.703471	4.9047084	5.077183	4.9371333	5.0816593	4.915133	4.778742	5.0839467	4.958042	4.8682384
1398605_at	4.9612546	4.564117	4.775505	4.727263	4.739256	4.7287354	4.7251177	4.69252	4.433687	4.406522	4.568214	4.512256	4.8136992	4.442539	4.6426487	4.5701165	4.616235	4.7793417	4.5172634	4.426878	5.064288	4.581089	4.554484	4.3386965	4.6134615	4.71054	4.6486063	4.6129003	4.8468304	4.660975
1398606_at	9.186758	9.454292	9.152845	9.269747	9.00012	9.251459	9.227062	9.362608	9.238312	9.104824	9.245651	8.998949	9.1223545	9.083499	9.07547	9.134445	8.996428	9.159245	9.246248	9.231161	9.08556	9.017424	9.11228	9.190287	9.129509	9.097219	8.994236	9.204203	9.288633	9.106663
1398607_at	6.7568383	6.68079	6.486043	6.4821873	6.463983	6.6582565	6.7382817	6.730187	6.43588	6.4091854	6.6669455	6.565531	6.5833783	6.801552	6.569228	6.649054	6.584858	6.702892	6.6613607	6.5483737	6.4885383	6.536121	6.484541	6.550783	6.73691	6.5165033	6.5947165	6.498043	6.4663363	6.6074886
1398608_at	7.411506	7.7252207	7.5262575	7.4004297	7.2142024	7.1519117	7.568129	7.332705	7.68495	7.3373985	7.519967	7.4512076	7.4918895	7.53081	7.5519886	7.3921704	7.357465	7.551456	7.6287794	7.5513783	7.575242	7.4556007	7.4781013	7.4577684	7.327939	7.529481	7.7043595	7.537614	7.453111	7.407946
1398609_at	5.0057836	5.404788	5.3657703	5.3174725	5.2636166	5.182621	5.113434	5.393678	5.28827	5.230489	5.0399466	5.5974436	5.0575256	5.1748877	5.449642	5.465501	5.1790056	5.3909807	5.269415	5.1772127	5.311827	5.44923	5.223134	5.4375267	5.074773	5.402363	5.16687	5.2097864	5.286213	5.283248
1398610_at	5.794259	5.8794847	5.7718563	5.641041	5.6824093	5.6433363	5.8108406	5.711707	5.654934	5.75307	5.954442	5.9785976	5.763259	5.977994	5.8037934	5.7000427	5.558863	5.673833	5.921068	5.8727274	5.7765145	5.5920753	5.667949	5.6674995	5.7316713	5.516552	5.391426	5.6325855	5.463024	5.6931753
1398611_at	5.435185	5.943691	5.6718493	5.717089	5.9705863	5.7193637	6.069832	5.758128	6.003734	5.468515	5.518203	5.4882183	5.637771	5.4894357	5.510246	5.3697796	5.646347	5.3162622	5.488088	5.3545938	5.6086874	5.4154387	5.5565753	5.342687	5.3060517	5.537486	5.661612	5.518174	5.6860924	5.667119
1398613_at	2.394548	2.525857	2.539326	2.6954627	2.4503236	2.3982697	2.5035229	2.4185004	2.478675	2.3578281	2.6540422	2.5156784	2.6572945	2.235775	2.4549828	2.6327848	2.6855855	2.6164565	2.4969707	2.5785794	2.666356	2.4347801	2.8156223	2.6827922	2.6048722	2.79982	2.9515576	2.4230886	2.5086641	2.4178529
1398615_at	5.1577225	4.811657	5.129611	4.7870264	5.077344	4.7869997	5.2917757	5.1619167	4.5621033	5.1284	5.0508957	5.1396914	4.862891	4.838149	4.9245214	4.8276024	4.917411	4.794653	4.9356337	4.734771	5.1401234	4.805732	4.775936	4.8380632	4.74561	4.7810545	4.7364464	5.054351	5.1022434	5.2338057
1398616_at	6.3914366	6.2852125	6.374296	6.478352	6.051354	6.3907313	6.7822328	6.136094	6.327675	6.1888695	6.0926614	6.160537	6.139987	6.4484653	5.9828844	6.1068487	5.9857583	6.0331893	6.3078737	6.3243027	6.139525	6.1478376	5.9406548	6.2150903	6.204408	6.435973	6.107317	6.084459	6.3440466	6.27976
1398617_at	5.0650864	5.1146955	5.5095673	5.0159264	5.2815022	5.2495875	5.645127	5.1796637	5.2630754	5.325249	5.037957	5.383971	5.229246	5.3408537	5.3756123	5.128895	5.266904	5.0194454	5.1846642	5.261167	4.742773	4.923486	4.887741	5.149352	5.115083	5.4711723	5.1458025	5.226207	5.334812	5.3201065
1398618_s_at	7.3864098	7.4086246	7.618245	7.5298414	7.622715	7.550048	7.814066	7.465118	7.7737775	7.5515265	7.3518443	7.58032	7.4375544	7.5164495	7.449181	7.615507	7.516233	7.358575	7.8132167	7.399829	7.4552746	7.820389	7.574122	7.5953207	7.553229	7.521975	7.6303782	7.399146	7.758219	7.449438
1398619_at	5.960901	5.911845	5.6144514	5.6833715	5.7312984	5.888219	5.703885	5.8238535	5.664135	5.6787806	5.837223	5.669483	5.7655373	5.871747	5.8461957	5.6569786	5.824231	6.0105014	5.844537	5.637871	6.1284456	5.628274	5.602228	5.9228687	5.622102	5.733037	5.724083	5.720621	5.631114	5.8286247
1398620_at	4.371533	3.776445	5.281437	4.1006045	4.288824	4.7915454	4.5022464	4.637528	4.546825	4.368211	3.8768976	4.74137	4.4353876	4.3327494	4.252366	4.6440024	4.5897264	4.0357213	4.348579	4.4776044	4.865692	5.1599026	4.4738393	4.2246456	4.412036	4.226701	4.4860954	4.163892	4.040469	4.738243
1398621_at	3.5892906	3.6341991	3.7108388	3.982056	3.7617624	3.7821736	3.6885679	4.14538	3.7409356	3.5334327	3.673785	3.8762023	3.574097	3.8713064	3.590512	3.7124863	3.730611	3.807021	3.9976413	3.6500952	3.3899646	3.3802228	4.0709524	3.4018676	3.5703447	3.7870731	3.944717	3.4763544	3.6210802	3.7756166
1398622_at	8.058804	8.455475	8.415733	8.088433	8.0416765	8.2105665	8.3200655	8.090549	8.186241	8.103103	8.198101	7.9808354	8.177365	8.030925	8.108369	8.012044	7.994483	8.165993	8.176571	8.10497	8.043429	8.0751	8.062008	8.121066	8.144571	7.973609	7.903651	8.044878	8.2052355	8.199044
